Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2803,2623,2597,2673,2741,2712,2799,2883,2707,2706,2854,2451,2845,2935,2532,2367,2111,2135,2178,1843,2047,1693,1745,1784,1573,1893,1620,1700,1745,1551,1850,1399,1534,1575,1232,1412,1236,1399,1466,1339,1352,1168,1353,1292,1059,1286,1030,1052,1105,947,1090,914,1023,1006,910,958,782,706,713,595,748,527,531,572,510,541,482,460,404,301,338,168,177,238,234,274,182,183,157,85,143,94,75,71,67,63,52,44,27,23,51,111451,Phaungpyin,MMR005032
 Yes - some difficulty,4,-,2,2,-,-,1,-,2,2,3,4,2,2,4,5,4,1,2,2,-,1,4,-,2,3,2,3,2,-,6,1,2,2,5,7,-,1,8,3,8,5,8,3,8,9,20,14,7,11,18,18,10,21,11,19,10,14,12,19,29,21,14,19,25,23,31,35,21,23,35,11,16,24,18,28,22,16,14,5,15,11,18,14,16,8,11,6,-,3,15,886,Phaungpyin,MMR005032
 Yes - a lot of difficulty,2,1,-,2,1,-,1,-,1,-,-,-,3,-,1,3,1,1,-,1,1,1,1,-,-,2,-,-,-,-,-,1,-,2,-,2,-,-,2,1,2,-,1,1,-,1,-,-,-,-,-,2,1,5,-,2,3,6,1,1,7,2,1,4,5,4,2,5,5,7,9,4,5,5,4,10,5,3,6,2,5,4,2,4,2,3,2,2,-,2,5,183,Phaungpyin,MMR005032
 Yes - cannot see at all,-,2,-,-,1,1,-,-,-,-,2,1,-,-,-,-,-,-,-,-,2,-,1,1,-,-,-,-,1,-,1,-,-,-,-,-,-,1,1,-,-,1,-,1,2,-,1,-,-,-,2,-,2,-,-,2,2,1,2,7,4,2,4,4,5,2,8,5,6,3,13,3,2,3,2,8,7,5,4,1,8,3,3,3,5,12,5,-,1,2,3,174,Phaungpyin,MMR005032
 Total,2809,2626,2599,2677,2743,2713,2801,2883,2710,2708,2859,2456,2850,2937,2537,2375,2116,2137,2180,1846,2050,1695,1751,1785,1575,1898,1622,1703,1748,1551,1857,1401,1536,1579,1237,1421,1236,1401,1477,1343,1362,1174,1362,1297,1069,1296,1051,1066,1112,958,1110,934,1036,1032,921,981,797,727,728,622,788,552,550,599,545,570,523,505,436,334,395,186,200,270,258,320,216,207,181,93,171,112,98,92,90,86,70,52,28,30,74,112694,Phaungpyin,MMR005032
