Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,287,274,368,379,372,395,367,431,415,346,413,371,390,388,335,322,271,288,327,291,352,265,257,287,238,323,234,248,281,231,373,224,255,226,197,304,270,237,263,235,339,172,203,232,218,306,204,173,225,147,278,188,192,202,155,205,172,167,160,101,204,100,94,89,91,125,82,54,59,29,93,39,48,39,31,36,31,16,35,21,49,12,19,10,9,13,6,3,8,5,14,17833,Talay(ST),MMR016009
 Yes - some difficulty,8,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,2,1,-,1,-,-,-,-,-,-,1,-,-,-,2,1,-,-,1,1,2,-,4,1,-,1,7,5,6,6,10,6,2,7,11,8,7,7,6,3,11,6,10,13,10,14,6,6,13,7,8,7,10,6,9,9,6,6,6,4,15,6,3,10,4,6,2,3,-,1,4,342,Talay(ST),MMR016009
 Yes - a lot of difficulty,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,1,-,1,-,-,1,-,-,4,-,-,1,1,1,1,-,-,-,3,3,-,1,3,2,-,-,2,-,2,-,-,2,-,2,2,1,1,1,4,46,Talay(ST),MMR016009
 Yes - cannot see at all,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,-,1,-,2,-,-,-,-,-,-,-,2,1,1,2,-,3,-,1,-,-,-,-,-,-,-,-,1,-,-,-,2,2,-,-,-,2,27,Talay(ST),MMR016009
 Total,297,275,368,380,372,396,367,431,415,346,414,371,390,388,335,322,273,288,327,292,354,266,257,288,238,323,234,248,281,231,375,224,255,226,199,306,270,237,264,236,341,172,207,233,219,307,212,178,231,154,290,194,196,209,167,214,179,177,166,104,219,106,104,103,102,142,90,61,74,36,107,49,59,46,43,47,37,22,43,25,66,19,22,22,13,23,12,7,9,7,24,18248,Talay(ST),MMR016009
