Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2229,2421,2577,2663,2961,2417,1838,1691,1593,1662,1653,1625,1700,1730,1427,1508,1263,1309,1379,1243,1726,1280,1400,1487,1421,1960,1346,1456,1622,1374,1787,1365,1359,1322,1119,1622,1077,987,1177,965,1200,755,1058,806,771,1017,802,623,760,584,824,496,552,622,524,690,474,356,386,353,490,294,270,234,200,320,139,129,83,62,125,52,72,59,70,99,62,33,46,23,42,22,29,23,14,22,13,4,8,6,19,81458,Pyinsalu(ST),MMR017016
 Yes - some difficulty,3,4,5,5,4,5,3,4,4,6,3,6,9,6,6,7,6,13,10,8,8,9,11,19,9,18,16,18,18,12,31,33,28,31,33,36,37,56,41,47,53,62,114,82,76,103,92,90,89,76,119,86,98,92,86,133,91,70,92,74,112,76,43,60,61,76,43,55,31,25,63,21,23,30,27,62,33,19,25,15,31,15,16,15,14,21,9,4,1,4,16,3452,Pyinsalu(ST),MMR017016
 Yes - a lot of difficulty,2,-,1,3,-,-,1,1,-,-,2,-,3,3,1,1,1,1,-,1,3,2,-,-,3,3,1,-,1,2,1,2,1,-,2,2,6,-,2,-,4,5,4,1,7,3,4,1,4,3,2,2,4,5,6,6,2,5,6,4,4,6,5,7,7,11,8,5,3,2,10,2,3,9,2,13,6,4,9,2,8,5,2,3,6,3,2,1,5,3,6,292,Pyinsalu(ST),MMR017016
 Yes - cannot see at all,1,-,-,-,-,-,1,-,-,-,1,-,1,-,1,1,2,-,2,-,-,-,-,1,1,-,1,1,2,1,1,1,-,-,-,1,1,-,-,-,-,-,1,-,-,-,2,1,-,1,-,4,4,1,-,1,-,-,2,4,2,-,-,1,-,2,1,1,2,3,1,-,-,-,3,1,2,2,2,1,4,2,3,-,1,2,1,1,2,-,5,87,Pyinsalu(ST),MMR017016
 Total,2235,2425,2583,2671,2965,2422,1843,1696,1597,1668,1659,1631,1713,1739,1435,1517,1272,1323,1391,1252,1737,1291,1411,1507,1434,1981,1364,1475,1643,1389,1820,1401,1388,1353,1154,1661,1121,1043,1220,1012,1257,822,1177,889,854,1123,900,715,853,664,945,588,658,720,616,830,567,431,486,435,608,376,318,302,268,409,191,190,119,92,199,75,98,98,102,175,103,58,82,41,85,44,50,41,35,48,25,10,16,13,46,85289,Pyinsalu(ST),MMR017016
