Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,874,899,918,941,1076,982,1008,1014,943,1114,1053,1001,1043,1116,1092,936,872,929,971,894,1177,864,909,910,921,1108,882,1043,1192,970,1247,969,929,1062,925,1199,937,987,1153,1008,1159,920,1098,963,832,1036,911,940,931,819,1068,779,824,902,784,885,728,709,762,601,798,537,569,563,492,575,367,434,247,173,237,151,215,218,184,304,166,134,188,118,145,111,104,120,80,94,69,38,32,30,75,65287,Zigon,MMR008011
 Yes - some difficulty,2,-,-,-,1,2,1,-,2,-,4,1,-,4,1,-,2,3,3,1,3,3,1,1,2,4,4,4,1,-,5,3,1,5,7,10,2,6,9,7,14,8,20,27,22,30,21,26,28,33,31,40,41,54,50,42,43,45,34,42,55,40,52,52,39,78,34,50,43,18,43,34,45,39,41,61,43,47,51,40,55,30,35,34,31,33,22,13,8,8,38,1968,Zigon,MMR008011
 Yes - a lot of difficulty,-,-,-,-,-,-,-,1,-,-,-,-,2,-,-,1,-,-,-,1,1,-,-,2,-,1,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,1,-,1,2,2,-,1,2,1,2,4,1,3,-,5,5,2,2,-,4,4,4,2,4,1,9,4,5,5,3,4,4,8,9,3,3,3,3,8,5,1,6,7,8,4,5,-,2,6,179,Zigon,MMR008011
 Yes - cannot see at all,1,1,-,-,-,-,2,-,-,-,-,1,-,-,-,-,-,2,-,1,1,-,1,-,-,-,-,1,-,-,1,-,-,1,-,-,-,-,-,-,1,-,-,1,1,1,-,-,-,-,-,1,-,1,-,2,-,-,-,-,1,1,2,1,2,2,2,1,2,-,-,3,1,2,2,4,3,2,2,2,4,-,5,2,3,5,1,5,1,-,7,89,Zigon,MMR008011
 Total,877,900,918,941,1077,984,1011,1015,945,1114,1057,1003,1045,1120,1093,937,874,934,974,897,1182,867,911,913,923,1113,886,1048,1193,970,1253,972,931,1068,932,1209,939,994,1162,1015,1174,928,1119,991,856,1069,934,966,960,854,1100,822,869,958,837,929,776,759,798,645,854,582,627,620,535,659,404,494,296,196,285,191,265,263,235,378,215,186,244,163,212,146,145,162,121,140,96,61,41,40,126,67523,Zigon,MMR008011
