Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1891,1803,1690,1858,1872,1712,1813,2098,2004,2099,1957,1963,2202,2336,2017,2083,1830,1947,2046,1730,1910,1487,1508,1549,1485,1691,1437,1572,1668,1492,1779,1285,1357,1437,1172,1516,1186,1224,1206,1059,1242,968,1173,1100,904,1212,749,830,798,706,861,601,682,706,628,812,564,541,500,424,493,335,392,392,332,389,271,329,202,143,243,150,138,147,108,164,100,80,97,57,88,41,48,60,35,49,21,24,12,12,56,88980,Shwegu,MMR001011
 Yes - some difficulty,5,2,1,-,2,1,3,1,3,4,6,5,2,7,5,3,4,7,2,6,4,3,2,7,6,9,4,3,3,11,9,7,9,7,6,13,8,14,13,15,23,25,14,17,28,30,21,32,26,34,36,25,28,41,41,48,32,26,33,24,50,25,23,25,36,27,29,26,17,11,33,22,19,29,27,13,19,19,19,8,13,12,11,7,11,8,7,4,4,7,11,1378,Shwegu,MMR001011
 Yes - a lot of difficulty,6,-,-,1,-,-,-,1,-,-,-,1,1,1,2,-,2,-,3,-,-,1,-,1,-,1,1,1,1,1,2,-,1,1,-,1,-,-,-,1,1,-,-,3,-,3,1,3,2,1,4,6,3,2,2,6,3,3,2,1,3,3,2,6,2,6,7,4,3,-,9,2,3,4,6,3,3,7,5,1,5,4,1,1,3,-,3,-,2,1,7,183,Shwegu,MMR001011
 Yes - cannot see at all,5,-,-,-,-,-,-,-,1,-,2,1,-,-,2,-,1,1,-,-,1,-,-,2,2,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,4,-,-,1,-,1,-,1,-,1,-,-,-,1,2,-,2,1,2,-,1,2,2,4,4,5,4,3,4,4,3,2,5,4,4,4,1,3,5,3,9,3,3,3,4,5,2,4,5,4,4,150,Shwegu,MMR001011
 Total,1907,1805,1691,1859,1874,1713,1816,2100,2008,2103,1965,1970,2205,2344,2026,2086,1837,1955,2051,1736,1915,1491,1510,1559,1493,1701,1442,1576,1672,1504,1790,1292,1367,1445,1178,1531,1194,1238,1220,1076,1270,993,1187,1121,932,1246,771,866,826,742,901,632,713,750,673,866,601,571,537,449,547,365,419,427,374,427,311,362,226,158,288,176,165,184,145,184,123,109,126,69,115,60,63,71,53,62,33,32,23,24,78,90691,Shwegu,MMR001011
