Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3192,3380,3739,3981,4306,3969,4150,4151,3843,3909,4031,4142,4277,4562,4358,4205,3786,3625,3731,3118,3611,2866,3161,3014,2859,3525,2815,2946,3280,2818,3526,2601,2791,2883,2479,3233,2452,2607,3047,2578,3063,2034,3068,2502,2459,3001,2391,2099,2470,1922,2514,1806,1964,2083,1685,2148,1604,1429,1600,1193,1576,1011,1125,1040,848,1181,782,874,692,496,786,400,451,441,405,661,394,305,365,183,318,186,160,193,160,195,98,76,60,51,171,196266,Nyaunglebin,MMR007005
 Yes - some difficulty,4,-,2,1,2,4,5,4,3,3,3,2,7,5,4,6,4,5,5,1,6,8,3,4,5,2,7,3,2,10,8,5,7,8,12,4,2,11,9,9,19,15,16,27,26,30,37,34,53,36,47,45,51,58,47,61,47,48,62,51,76,47,69,72,53,83,61,88,51,58,107,44,49,66,58,98,73,50,76,44,65,40,55,45,50,52,26,15,22,14,41,2753,Nyaunglebin,MMR007005
 Yes - a lot of difficulty,-,-,1,-,1,1,-,1,1,-,1,3,1,1,1,2,1,-,-,1,-,-,1,-,1,-,-,2,1,-,1,3,-,-,2,2,-,1,1,1,3,-,1,5,2,3,3,-,3,-,2,3,3,1,3,2,-,1,3,6,6,4,5,3,4,9,7,9,6,5,9,3,3,10,8,13,8,12,8,5,11,17,9,6,7,11,4,5,6,1,7,297,Nyaunglebin,MMR007005
 Yes - cannot see at all,-,1,-,-,1,-,1,2,-,2,2,-,-,-,-,-,1,-,1,-,2,1,-,-,-,-,1,-,-,-,1,-,-,1,-,1,2,2,2,-,2,-,-,-,2,2,2,-,2,1,1,-,-,2,-,2,4,-,1,3,7,3,3,5,3,7,4,2,1,2,4,-,4,2,4,6,3,-,1,5,3,1,1,10,3,12,2,3,-,2,16,167,Nyaunglebin,MMR007005
 Total,3196,3381,3742,3982,4310,3974,4156,4158,3847,3914,4037,4147,4285,4568,4363,4213,3792,3630,3737,3120,3619,2875,3165,3018,2865,3527,2823,2951,3283,2828,3536,2609,2798,2892,2493,3240,2456,2621,3059,2588,3087,2049,3085,2534,2489,3036,2433,2133,2528,1959,2564,1854,2018,2144,1735,2213,1655,1478,1666,1253,1665,1065,1202,1120,908,1280,854,973,750,561,906,447,507,519,475,778,478,367,450,237,397,244,225,254,220,270,130,99,88,68,235,199483,Nyaunglebin,MMR007005
