Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,368,269,327,364,343,346,354,350,330,328,340,272,316,318,334,251,257,232,187,186,165,140,107,106,106,156,126,104,100,115,157,96,119,118,124,152,125,102,123,109,177,103,134,133,161,167,128,100,134,121,148,81,84,76,107,89,89,69,73,57,91,38,47,35,57,64,29,28,27,20,43,17,24,23,27,16,4,8,14,8,17,3,6,3,9,9,3,3,2,1,10,11439,Reazu(ST),MMR004007
 Yes - some difficulty,1,-,-,-,-,-,-,9,2,6,1,3,-,4,3,3,-,3,2,2,-,4,1,1,1,-,-,1,1,-,-,-,1,1,2,4,1,1,1,2,2,3,9,11,8,14,11,12,16,14,28,14,18,12,18,25,17,9,15,12,27,10,12,10,19,20,19,14,10,12,13,6,16,15,19,13,7,5,3,12,8,2,3,2,6,5,2,-,2,-,7,628,Reazu(ST),MMR004007
 Yes - a lot of difficulty,-,-,-,2,-,-,3,2,1,4,2,1,2,5,2,3,3,3,1,-,-,3,-,-,1,2,-,-,-,2,1,1,1,-,1,1,-,2,-,-,2,1,-,2,1,1,2,-,3,1,3,1,-,-,1,3,2,2,5,2,3,2,3,1,2,4,3,1,3,4,6,1,7,6,4,5,6,2,7,3,3,2,3,2,1,1,-,3,-,-,8,177,Reazu(ST),MMR004007
 Yes - cannot see at all,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,1,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,-,-,1,-,-,1,-,1,-,-,-,1,-,-,-,-,1,2,21,Reazu(ST),MMR004007
 Total,370,269,327,366,343,346,357,361,333,338,343,276,318,327,339,257,261,238,190,188,165,147,111,107,108,159,126,105,101,117,158,97,121,119,127,157,126,105,125,111,181,107,143,146,170,182,141,112,153,136,179,96,103,88,126,118,109,81,93,71,121,50,62,46,78,88,51,44,40,37,62,25,47,44,50,35,17,15,25,23,29,7,12,7,17,15,5,6,4,2,27,12265,Reazu(ST),MMR004007
