Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1767,1837,1993,2114,2352,2141,2307,2183,2034,2153,2150,1992,2045,2152,1954,2006,1650,1629,1800,1622,1965,1520,1634,1613,1467,2010,1492,1698,1928,1669,2288,1739,1882,1828,1558,2064,1494,1537,1909,1412,1998,1348,1829,1547,1365,1896,1393,1248,1520,1189,1683,1073,1306,1356,976,1330,1029,874,891,691,943,541,616,560,436,608,364,386,305,205,340,156,238,246,195,402,183,133,195,106,192,90,102,87,93,82,55,46,36,31,79,109181,Hainggyikyun(ST),MMR017004
 Yes - some difficulty,4,3,-,1,5,4,5,3,8,6,8,13,10,8,13,12,15,10,12,9,10,8,8,20,18,14,10,19,22,20,25,15,19,27,23,34,18,28,29,39,67,62,81,79,69,125,99,108,109,99,161,114,121,165,100,140,89,94,118,101,127,85,97,82,89,126,74,82,76,40,108,65,87,90,86,151,75,60,70,29,76,36,52,39,41,41,32,12,17,11,36,4748,Hainggyikyun(ST),MMR017004
 Yes - a lot of difficulty,1,-,1,1,3,1,1,-,2,1,2,2,3,1,4,2,2,-,-,3,2,2,1,3,-,-,1,-,1,4,3,3,2,1,2,3,2,3,-,2,2,8,3,3,4,4,6,4,7,2,4,1,6,8,5,8,2,7,4,1,12,3,4,4,13,8,6,13,10,3,18,6,15,9,10,26,9,7,10,8,26,5,7,14,6,14,4,6,3,3,16,452,Hainggyikyun(ST),MMR017004
 Yes - cannot see at all,-,-,1,-,1,-,1,1,2,-,1,-,-,-,-,-,3,1,2,1,1,1,-,-,-,-,-,-,1,-,1,-,-,-,1,2,1,1,-,3,-,2,-,-,4,1,1,1,2,-,4,1,-,2,-,-,1,-,1,4,2,-,2,1,-,1,1,2,-,1,1,2,2,2,3,5,1,-,5,4,8,3,2,4,-,7,3,3,4,3,6,128,Hainggyikyun(ST),MMR017004
 Total,1772,1840,1995,2116,2361,2146,2314,2187,2046,2160,2161,2007,2058,2161,1971,2020,1670,1640,1814,1635,1978,1531,1643,1636,1485,2024,1503,1717,1952,1693,2317,1757,1903,1856,1584,2103,1515,1569,1938,1456,2067,1420,1913,1629,1442,2026,1499,1361,1638,1290,1852,1189,1433,1531,1081,1478,1121,975,1014,797,1084,629,719,647,538,743,445,483,391,249,467,229,342,347,294,584,268,200,280,147,302,134,163,144,140,144,94,67,60,48,137,114509,Hainggyikyun(ST),MMR017004
