Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3735,3701,4013,4229,4424,4315,4563,4743,4382,4426,4782,4684,5225,5496,5403,4980,4396,4868,5243,4699,5614,4324,4261,4135,4129,5096,3879,4248,4534,4185,5477,3698,4102,4113,3492,5039,3448,3843,4163,3559,4846,2989,3841,3953,3217,4918,2981,3347,3186,2806,3785,2555,2812,2770,2267,3234,2044,2097,2085,1744,2595,1407,1679,1816,1422,2168,1082,1404,1045,738,1295,586,711,722,550,1173,505,518,584,329,611,282,316,337,215,329,151,130,89,59,323,264294,Myingyan,MMR010017
 Yes - some difficulty,15,4,1,5,2,5,4,14,6,7,13,8,13,6,12,18,20,13,21,18,20,15,12,17,16,24,25,20,16,23,28,31,23,36,25,49,32,40,50,57,98,73,98,121,123,216,173,186,224,186,301,201,230,273,257,340,238,270,272,229,341,206,244,254,215,372,186,273,235,160,345,132,199,197,154,351,158,180,200,87,225,127,117,121,85,139,55,64,41,22,139,10497,Myingyan,MMR010017
 Yes - a lot of difficulty,5,-,-,1,-,-,2,2,-,-,2,1,1,3,2,5,1,2,6,1,1,3,1,-,1,3,3,-,1,1,5,2,3,2,1,3,4,1,7,2,7,6,2,4,4,6,9,5,7,4,7,3,16,8,14,9,8,14,9,8,20,15,16,24,17,30,13,24,12,16,39,11,21,24,17,38,19,18,31,20,28,14,16,17,19,21,6,10,8,9,37,838,Myingyan,MMR010017
 Yes - cannot see at all,2,-,-,1,-,2,3,2,1,-,-,2,2,1,1,3,1,-,1,2,-,1,1,4,2,2,1,2,1,2,3,1,2,-,-,1,-,3,3,1,3,2,1,3,4,6,1,1,3,2,1,5,-,4,3,6,3,5,4,6,14,7,6,7,3,20,9,9,9,7,21,6,8,10,8,28,9,11,9,7,20,8,19,11,8,15,10,6,4,9,32,467,Myingyan,MMR010017
 Total,3757,3705,4014,4236,4426,4322,4572,4761,4389,4433,4797,4695,5241,5506,5418,5006,4418,4883,5271,4720,5635,4343,4275,4156,4148,5125,3908,4270,4552,4211,5513,3732,4130,4151,3518,5092,3484,3887,4223,3619,4954,3070,3942,4081,3348,5146,3164,3539,3420,2998,4094,2764,3058,3055,2541,3589,2293,2386,2370,1987,2970,1635,1945,2101,1657,2590,1290,1710,1301,921,1700,735,939,953,729,1590,691,727,824,443,884,431,468,486,327,504,222,210,142,99,531,276096,Myingyan,MMR010017
