Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2421,2765,2971,3450,3587,3258,3710,3845,3681,3484,3621,3397,3721,3914,3820,3296,2803,2873,3240,2633,3167,2513,2696,2547,2221,2712,2250,2243,2527,2184,2995,2001,2342,2391,2100,3019,2105,2070,2520,1982,2676,1719,2450,2068,1671,2479,1669,1628,1886,1444,2003,1196,1731,1509,1321,1767,1419,1205,1226,876,1562,801,998,969,722,1105,578,712,537,269,666,306,405,457,293,566,298,219,320,130,299,156,174,165,122,207,115,91,80,46,245,162631,Thanbyuzayat,MMR011004
 Yes - some difficulty,3,-,4,1,2,3,4,3,7,4,12,9,12,7,19,17,17,14,15,12,12,10,14,14,9,11,15,18,23,12,23,19,28,35,25,28,35,35,45,43,81,65,88,113,116,190,163,150,180,149,216,142,178,223,192,218,200,217,228,171,239,144,174,184,153,224,138,155,130,60,194,71,117,109,93,197,88,69,112,52,101,46,58,73,51,90,51,41,34,20,88,7255,Thanbyuzayat,MMR011004
 Yes - a lot of difficulty,6,-,1,-,2,-,-,3,3,3,-,-,1,4,2,1,2,1,1,1,-,-,1,1,1,-,1,2,1,-,1,1,3,3,-,-,1,1,4,1,2,4,2,2,3,6,6,4,5,5,10,7,6,5,8,7,13,8,9,7,11,1,9,13,9,14,12,9,11,6,14,6,12,10,4,21,3,16,17,4,16,9,12,8,8,16,7,3,8,3,37,501,Thanbyuzayat,MMR011004
 Yes - cannot see at all,-,-,1,-,1,1,2,1,-,1,1,1,-,3,1,-,1,1,2,-,1,-,-,2,-,2,1,1,1,-,-,1,1,-,-,-,2,-,1,1,-,-,2,2,-,-,1,-,-,-,-,-,3,-,1,1,3,2,-,-,2,-,3,5,-,4,1,1,4,1,3,2,6,6,5,4,1,3,3,-,6,2,-,2,-,8,5,1,-,2,23,149,Thanbyuzayat,MMR011004
 Total,2430,2765,2977,3451,3592,3262,3716,3852,3691,3492,3634,3407,3734,3928,3842,3314,2823,2889,3258,2646,3180,2523,2711,2564,2231,2725,2267,2264,2552,2196,3019,2022,2374,2429,2125,3047,2143,2106,2570,2027,2759,1788,2542,2185,1790,2675,1839,1782,2071,1598,2229,1345,1918,1737,1522,1993,1635,1432,1463,1054,1814,946,1184,1171,884,1347,729,877,682,336,877,385,540,582,395,788,390,307,452,186,422,213,244,248,181,321,178,136,122,71,393,170536,Thanbyuzayat,MMR011004
