Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4179,3950,4190,4197,4369,3868,4258,4508,4423,4181,4436,4352,5138,5696,5775,5482,5535,5984,6909,6157,7310,5917,6188,5999,5487,6237,5193,5411,5806,4986,6643,4376,4954,4807,4143,5190,3917,4079,4832,3807,4872,3241,4196,4072,3262,4381,3028,3195,3237,2586,3449,2176,2519,2700,2117,2681,1856,1908,1929,1516,2161,1217,1383,1402,1122,1678,913,1155,911,524,866,425,532,542,447,798,415,358,415,215,413,185,211,200,159,214,120,117,60,76,254,281278,Chanmyatharzi,MMR010004
 Yes - some difficulty,5,3,1,-,3,2,2,3,2,3,4,7,10,5,13,11,5,5,13,7,13,4,4,7,12,10,11,8,6,8,8,8,13,7,7,9,6,5,7,14,16,18,27,19,19,38,42,36,53,38,70,48,26,50,38,44,43,36,41,39,55,37,51,44,36,68,38,49,55,32,65,29,31,43,36,54,38,31,46,24,52,31,20,30,19,18,11,14,9,10,40,2128,Chanmyatharzi,MMR010004
 Yes - a lot of difficulty,1,-,-,1,-,1,-,1,-,-,1,1,2,1,1,1,1,2,1,3,-,-,2,-,1,1,1,-,-,-,3,1,1,1,3,1,2,-,-,1,1,2,1,-,1,1,3,-,1,1,3,-,-,2,-,1,-,3,3,3,-,7,1,1,3,5,3,5,3,3,6,3,4,8,5,9,1,2,6,2,8,-,3,9,3,4,4,2,1,4,9,186,Chanmyatharzi,MMR010004
 Yes - cannot see at all,-,1,-,2,1,-,-,1,-,-,1,-,1,1,-,-,1,-,-,1,1,2,1,-,-,2,1,-,-,-,3,1,-,2,2,1,-,-,3,2,2,1,3,1,-,1,-,-,2,1,4,-,-,1,2,4,4,4,4,1,2,2,2,5,3,5,4,1,7,3,5,5,4,5,2,8,3,2,5,2,10,-,4,2,3,8,-,5,1,2,13,189,Chanmyatharzi,MMR010004
 Total,4185,3954,4191,4200,4373,3871,4260,4513,4425,4184,4442,4360,5151,5703,5789,5494,5542,5991,6923,6168,7324,5923,6195,6006,5500,6250,5206,5419,5812,4994,6657,4386,4968,4817,4155,5201,3925,4084,4842,3824,4891,3262,4227,4092,3282,4421,3073,3231,3293,2626,3526,2224,2545,2753,2157,2730,1903,1951,1977,1559,2218,1263,1437,1452,1164,1756,958,1210,976,562,942,462,571,598,490,869,457,393,472,243,483,216,238,241,184,244,135,138,71,92,316,283781,Chanmyatharzi,MMR010004
