Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1958,1912,1782,1965,2145,1959,1953,2160,2004,2080,1973,2065,2109,2097,2054,1965,1794,1972,2085,1717,2021,1768,1807,1723,1521,2068,1690,1940,1966,1786,2136,1644,1772,1738,1583,1852,1419,1605,1538,1323,1512,1216,1510,1215,1162,1366,1074,1206,1163,1045,1190,901,985,1000,827,950,722,772,721,604,758,458,504,471,467,465,415,380,272,275,380,238,215,251,208,314,173,157,141,115,143,84,107,88,63,73,25,52,26,29,103,103240,Kyunhlau,MMR005008
 Yes - some difficulty,3,-,1,1,-,1,-,2,3,1,-,-,-,3,1,5,1,2,2,-,2,2,-,2,1,2,1,2,2,-,-,1,3,1,1,2,1,3,3,1,2,-,3,2,6,5,2,5,5,8,5,12,10,9,7,12,7,16,10,9,21,6,10,7,16,9,17,27,9,17,19,12,22,12,18,31,23,15,20,21,24,9,14,15,13,15,7,9,4,3,17,653,Kyunhlau,MMR005008
 Yes - a lot of difficulty,1,1,-,-,1,-,2,-,-,-,-,-,-,-,2,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,1,1,-,1,-,-,-,2,-,-,3,-,2,2,1,1,-,-,2,-,-,1,1,2,4,1,6,3,-,1,3,5,3,4,1,4,6,3,3,1,2,-,1,1,2,4,7,97,Kyunhlau,MMR005008
 Yes - cannot see at all,1,-,-,-,1,2,-,-,-,-,-,-,1,-,1,-,-,1,-,1,-,1,-,-,-,-,1,1,-,1,2,-,-,-,-,-,-,-,-,1,2,1,-,1,-,-,-,-,2,-,-,-,-,-,-,-,1,2,1,-,1,1,2,1,1,3,4,1,2,2,4,4,2,1,1,6,3,1,2,3,4,4,1,2,-,1,-,2,3,1,9,97,Kyunhlau,MMR005008
 Total,1963,1913,1783,1966,2147,1962,1955,2162,2007,2081,1973,2065,2110,2100,2058,1970,1795,1975,2087,1718,2025,1771,1807,1725,1522,2070,1692,1943,1968,1787,2138,1645,1775,1739,1584,1854,1420,1608,1541,1326,1517,1217,1513,1219,1169,1372,1076,1212,1170,1053,1195,915,995,1009,837,962,732,792,733,614,780,465,518,479,484,478,437,410,287,295,409,257,239,265,230,356,202,177,164,143,177,100,125,106,78,89,33,64,35,37,136,104087,Kyunhlau,MMR005008
