Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2988,3281,3423,3512,3712,3615,3968,4152,3470,3809,4098,3637,3683,3850,3418,3211,2806,2782,2850,2421,2921,2309,2294,2505,2502,3010,2544,2536,2768,2582,3046,2373,2571,2440,1988,2896,2049,2250,2259,2076,2412,1789,2301,2131,1868,2478,1897,1818,1676,1499,1910,1504,1467,1461,1326,1662,1158,1125,1154,991,1324,861,955,875,858,1008,699,697,516,407,636,329,401,369,291,515,216,225,260,156,217,120,94,88,88,125,47,46,33,35,135,164858,Pauk,MMR009021
 Yes - some difficulty,11,4,3,6,5,4,6,4,6,10,5,7,6,10,10,13,16,14,4,15,10,7,5,8,13,11,11,13,10,11,13,15,24,10,24,16,18,25,32,25,43,30,58,79,62,116,98,105,92,79,120,134,99,98,98,131,116,111,111,105,181,104,157,133,149,205,118,168,93,96,190,92,144,99,96,193,105,73,91,65,105,44,66,55,40,56,27,31,20,14,55,5410,Pauk,MMR009021
 Yes - a lot of difficulty,2,2,2,5,3,1,4,1,3,4,1,3,1,4,4,1,3,1,2,3,3,2,3,-,3,-,2,2,5,2,1,2,-,6,2,2,-,8,2,2,4,7,8,4,3,7,2,6,4,6,12,8,8,4,4,16,12,10,10,12,24,11,25,17,37,25,17,31,13,27,28,22,27,19,18,63,16,20,12,13,33,9,21,15,13,23,9,12,3,7,30,884,Pauk,MMR009021
 Yes - cannot see at all,-,1,-,1,1,1,1,1,-,2,4,4,-,1,1,-,-,1,3,2,-,-,2,1,1,3,1,1,-,5,2,1,3,4,1,1,2,3,1,1,3,3,1,1,1,6,1,-,-,1,4,6,-,2,4,4,4,2,6,2,8,6,9,6,8,5,11,5,2,5,24,6,10,5,5,7,9,8,12,9,11,9,4,9,7,12,5,4,4,2,27,362,Pauk,MMR009021
 Total,3001,3288,3428,3524,3721,3621,3979,4158,3479,3825,4108,3651,3690,3865,3433,3225,2825,2798,2859,2441,2934,2318,2304,2514,2519,3024,2558,2552,2783,2600,3062,2391,2598,2460,2015,2915,2069,2286,2294,2104,2462,1829,2368,2215,1934,2607,1998,1929,1772,1585,2046,1652,1574,1565,1432,1813,1290,1248,1281,1110,1537,982,1146,1031,1052,1243,845,901,624,535,878,449,582,492,410,778,346,326,375,243,366,182,185,167,148,216,88,93,60,58,247,171514,Pauk,MMR009021
