Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3346,3454,3643,3646,3858,4171,4163,4169,3945,4109,4344,4062,4273,4460,3866,3795,3235,3271,3340,2883,3690,2703,2718,2764,2738,3436,2637,2912,3201,2686,3577,2710,3016,3001,2486,3346,2600,2539,2785,2572,2939,2044,2780,2241,2029,2564,2005,1903,2153,1931,2366,1792,1938,2130,1751,2218,1747,1516,1702,1228,1717,1074,1120,1083,958,1138,771,666,489,303,606,277,292,339,290,556,283,207,268,158,251,145,184,150,124,146,83,64,47,44,166,189126,Einme,MMR017015
 Yes - some difficulty,6,3,3,3,4,7,8,6,7,7,7,9,10,9,6,15,11,8,14,12,8,6,9,8,8,8,8,9,11,7,15,11,12,11,11,20,13,18,19,20,31,45,49,54,51,72,72,66,79,80,106,82,107,107,79,139,118,104,103,96,118,88,86,105,104,154,121,100,68,49,107,56,68,63,82,120,55,48,73,45,111,64,56,49,40,51,29,22,15,16,56,4246,Einme,MMR017015
 Yes - a lot of difficulty,-,2,-,1,1,2,4,-,2,1,4,2,1,3,1,1,4,2,5,3,2,1,1,1,1,3,1,-,-,2,1,1,1,3,-,-,-,1,-,-,-,-,1,1,2,2,1,4,4,4,5,1,2,10,3,7,5,7,9,3,12,9,13,5,7,12,10,4,5,5,13,7,13,7,7,23,8,11,13,12,14,11,14,14,12,21,10,9,4,3,22,459,Einme,MMR017015
 Yes - cannot see at all,2,1,-,2,3,2,5,2,-,3,2,2,-,1,1,2,-,1,3,3,2,1,1,-,1,1,2,2,1,2,2,-,-,2,-,2,2,-,-,1,1,2,2,-,-,2,1,-,1,2,4,1,1,4,5,4,2,1,3,-,4,4,2,9,6,6,5,5,6,3,8,2,3,4,5,11,4,2,6,5,8,6,4,3,8,8,4,5,6,5,20,270,Einme,MMR017015
 Total,3354,3460,3646,3652,3866,4182,4180,4177,3954,4120,4357,4075,4284,4473,3874,3813,3250,3282,3362,2901,3702,2711,2729,2773,2748,3448,2648,2923,3213,2697,3595,2722,3029,3017,2497,3368,2615,2558,2804,2593,2971,2091,2832,2296,2082,2640,2079,1973,2237,2017,2481,1876,2048,2251,1838,2368,1872,1628,1817,1327,1851,1175,1221,1202,1075,1310,907,775,568,360,734,342,376,413,384,710,350,268,360,220,384,226,258,216,184,226,126,100,72,68,264,194101,Einme,MMR017015
