Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2595,2760,3041,3167,3132,3135,3299,3682,3159,3389,3579,3223,3591,3900,3603,3359,3027,3490,3575,3052,3707,3033,2944,3118,2971,3391,2806,3174,3359,3092,3829,2842,3057,3004,2621,3338,2494,2668,2898,2690,3152,2356,2807,2438,2190,3058,2063,2194,2256,1836,2329,1799,1802,1818,1700,1990,1456,1584,1471,1122,1526,933,1039,980,996,1130,716,909,629,419,782,403,492,491,420,693,312,359,375,183,336,148,149,162,114,154,71,82,53,47,171,183489,Minbu,MMR009007
 Yes - some difficulty,5,-,1,5,3,2,6,4,5,4,4,5,4,6,7,6,9,7,6,4,5,6,5,6,5,8,8,10,7,13,9,13,13,14,14,15,5,16,22,21,32,32,43,39,44,69,38,74,56,61,88,74,85,92,76,119,77,95,104,82,107,71,89,95,81,112,90,132,79,63,142,72,79,91,55,120,51,81,85,51,80,46,48,45,37,44,22,22,18,14,55,3865,Minbu,MMR009007
 Yes - a lot of difficulty,1,-,1,1,1,-,5,1,-,3,1,-,-,-,3,1,2,2,1,-,2,1,2,-,-,1,2,1,-,3,2,2,1,1,2,2,5,1,4,2,3,5,2,3,1,7,1,3,4,3,11,5,2,4,5,9,7,9,6,7,12,5,9,13,7,13,11,12,16,7,21,7,13,17,13,22,18,11,17,17,32,6,7,12,8,13,12,8,8,3,19,543,Minbu,MMR009007
 Yes - cannot see at all,-,-,-,-,1,-,-,-,1,-,-,2,-,2,-,-,1,-,1,2,1,-,2,2,2,3,1,-,-,1,3,2,1,1,-,1,-,-,1,-,1,-,-,1,1,3,2,1,2,2,1,1,1,2,4,1,6,5,1,6,2,1,5,-,3,5,6,6,6,3,9,8,14,8,6,14,6,6,9,10,13,9,9,6,7,10,4,6,4,3,15,285,Minbu,MMR009007
 Total,2601,2760,3043,3173,3137,3137,3310,3687,3165,3396,3584,3230,3595,3908,3613,3366,3039,3499,3583,3058,3715,3040,2953,3126,2978,3403,2817,3185,3366,3109,3843,2859,3072,3020,2637,3356,2504,2685,2925,2713,3188,2393,2852,2481,2236,3137,2104,2272,2318,1902,2429,1879,1890,1916,1785,2119,1546,1693,1582,1217,1647,1010,1142,1088,1087,1260,823,1059,730,492,954,490,598,607,494,849,387,457,486,261,461,209,213,225,166,221,109,118,83,67,260,188182,Minbu,MMR009007
