Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,779,881,826,964,928,918,937,914,892,1017,948,830,885,853,752,744,741,769,764,641,799,629,628,781,717,878,731,781,854,861,1030,771,798,802,689,823,709,742,720,628,735,583,657,621,486,615,471,453,479,410,612,396,443,414,422,471,336,374,373,325,440,257,286,285,285,323,238,252,188,152,223,121,119,113,125,138,99,94,72,67,90,30,30,50,35,29,22,12,10,18,25,46258,Saytottara,MMR009011
 Yes - some difficulty,7,3,-,3,-,3,1,3,1,-,3,2,-,2,4,2,2,3,2,3,2,6,2,1,-,1,1,2,3,2,3,3,3,1,3,10,7,3,3,5,7,7,13,10,13,11,10,13,13,15,20,15,24,15,20,24,17,15,19,13,48,29,25,28,29,42,42,35,31,24,43,15,30,38,23,29,27,22,25,15,24,17,14,8,4,10,8,7,3,2,7,1103,Saytottara,MMR009011
 Yes - a lot of difficulty,1,3,-,3,-,-,-,-,-,-,-,-,2,1,1,-,1,-,-,3,-,1,-,-,-,-,1,-,1,-,1,-,-,-,-,-,-,1,1,-,3,-,1,-,1,-,1,-,-,3,3,-,-,2,4,-,3,1,2,2,1,2,2,-,3,4,2,6,4,2,6,5,2,3,2,6,2,5,2,4,2,4,3,2,1,3,2,3,-,1,2,133,Saytottara,MMR009011
 Yes - cannot see at all,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,2,-,4,2,1,2,-,1,-,-,1,1,-,1,-,2,2,1,-,-,1,-,-,-,-,1,32,Saytottara,MMR009011
 Total,787,888,826,971,928,921,938,917,893,1017,951,832,887,856,757,746,744,772,766,647,801,636,630,782,717,879,733,784,858,863,1034,774,801,803,692,833,716,747,724,633,745,590,671,631,500,628,482,466,492,428,635,411,467,431,446,495,356,390,394,341,489,288,314,313,319,371,282,297,225,179,274,141,152,154,150,174,129,121,100,86,118,53,48,60,40,43,32,22,13,21,35,47526,Saytottara,MMR009011
