Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2030,2063,2212,2255,2274,2129,2303,2324,2233,2033,2312,2100,2362,2391,2183,2050,2090,1921,2518,1831,2482,1608,1888,1761,1731,2067,1622,1668,2008,1442,2562,1209,1601,1316,1240,1962,1322,1226,1407,898,1939,803,1250,1149,1134,1652,1017,892,1118,774,1786,842,971,896,888,1183,989,634,731,453,1202,469,499,461,458,647,388,333,301,150,490,159,183,198,151,289,171,90,154,80,267,74,90,89,91,111,88,43,48,29,171,105709,Namkham,MMR015010
 Yes - some difficulty,5,-,-,1,-,-,1,2,1,2,2,2,2,2,2,5,1,3,2,5,7,3,5,2,1,4,2,3,4,1,5,-,3,2,3,1,4,3,1,2,3,2,5,7,8,18,7,13,19,9,42,15,29,17,20,26,26,21,28,17,52,25,20,27,28,41,20,22,21,10,54,18,16,11,18,43,23,14,23,14,57,12,16,12,13,21,16,6,12,10,32,1133,Namkham,MMR015010
 Yes - a lot of difficulty,-,-,-,-,-,-,-,1,-,-,1,-,2,-,-,-,-,1,1,-,-,1,-,-,-,2,-,-,-,-,1,1,1,2,-,-,1,-,-,-,2,-,1,-,2,-,-,-,-,-,2,1,1,1,1,3,1,1,-,1,7,2,4,-,-,2,3,7,-,-,6,-,1,1,2,3,1,1,2,3,15,-,3,1,3,6,2,3,1,-,5,116,Namkham,MMR015010
 Yes - cannot see at all,3,-,1,-,-,1,-,-,-,1,1,-,-,1,1,-,1,-,-,1,-,1,-,1,-,1,-,1,-,-,3,1,1,-,1,1,-,-,1,1,3,1,-,1,-,2,2,-,3,1,2,1,1,-,-,-,2,-,3,-,1,-,1,-,-,2,-,-,-,1,1,2,-,-,2,2,1,-,-,1,4,1,-,3,1,3,1,1,1,-,1,76,Namkham,MMR015010
 Total,2038,2063,2213,2256,2274,2130,2304,2327,2234,2036,2316,2102,2366,2394,2186,2055,2092,1925,2521,1837,2489,1613,1893,1764,1732,2074,1624,1672,2012,1443,2571,1211,1606,1320,1244,1964,1327,1229,1409,901,1947,806,1256,1157,1144,1672,1026,905,1140,784,1832,859,1002,914,909,1212,1018,656,762,471,1262,496,524,488,486,692,411,362,322,161,551,179,200,210,173,337,196,105,179,98,343,87,109,105,108,141,107,53,62,39,209,107034,Namkham,MMR015010
