Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2223,2245,2457,2543,2675,2592,2624,2524,2469,2479,2544,2353,2446,2395,2209,2120,1992,1828,2246,1788,2252,1682,1856,1802,1595,2000,1596,1581,1768,1443,2045,1321,1548,1400,1249,1707,1184,1223,1442,1229,1495,1044,1463,1223,1075,1533,1062,952,1155,813,1159,736,829,825,682,896,648,547,558,448,726,356,387,357,263,450,239,306,213,138,302,103,164,136,125,224,121,61,100,63,101,45,52,53,51,52,39,19,22,7,51,103144,Shwegyin,MMR007008
 Yes - some difficulty,14,9,16,19,5,4,1,5,3,5,8,7,5,4,7,4,4,11,9,8,10,7,4,2,7,12,8,5,11,8,14,21,9,13,13,23,18,12,24,31,45,40,74,53,80,97,84,102,87,72,127,92,108,121,96,120,121,114,103,83,144,68,78,86,61,120,71,87,67,46,96,41,45,56,53,89,54,30,44,34,57,11,23,31,20,26,21,10,3,10,47,3848,Shwegyin,MMR007008
 Yes - a lot of difficulty,7,6,1,-,2,-,1,-,-,2,-,1,1,1,-,1,1,2,-,-,2,1,-,1,-,1,1,1,-,1,1,3,4,1,-,2,2,1,-,1,2,4,-,3,1,2,3,11,10,3,5,1,6,3,4,5,4,3,3,6,8,6,5,12,9,14,7,14,5,6,12,5,8,16,6,15,9,4,8,5,9,5,4,10,11,7,7,4,-,-,15,374,Shwegyin,MMR007008
 Yes - cannot see at all,1,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,1,1,-,-,1,-,-,2,-,1,-,-,1,1,1,-,-,1,-,-,-,1,-,1,-,1,-,3,-,-,4,-,4,3,-,1,1,2,-,3,1,1,5,2,2,-,1,2,1,2,2,2,5,1,-,-,2,4,2,3,3,3,2,1,-,1,-,7,96,Shwegyin,MMR007008
 Total,2245,2261,2474,2562,2682,2597,2627,2529,2472,2486,2552,2361,2452,2400,2216,2125,1998,1841,2255,1797,2265,1690,1860,1806,1603,2013,1605,1588,1779,1452,2062,1345,1562,1414,1262,1733,1205,1237,1466,1261,1543,1088,1537,1279,1157,1632,1150,1065,1253,888,1294,829,943,953,782,1025,776,664,665,538,880,430,473,456,334,589,319,409,285,191,412,150,219,210,186,333,185,95,152,104,171,63,82,97,85,87,68,33,26,17,120,107462,Shwegyin,MMR007008
