Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2108,2035,2011,2218,2402,2265,2360,2545,2256,2183,2308,2328,2534,2572,2474,2219,2182,2171,2071,2001,2393,2080,2061,2040,1991,2380,2077,2182,2191,2209,2629,2039,2219,2089,1953,2484,2095,2130,2236,1955,2300,1847,2170,1965,1758,2117,1677,1705,1720,1442,1805,1395,1388,1346,1165,1301,955,997,1080,916,1110,774,754,796,786,838,682,638,471,412,562,349,399,354,333,406,257,231,222,200,212,134,135,113,98,107,58,80,55,29,97,131417,Gangaw,MMR009023
 Yes - some difficulty,1,1,2,2,3,-,2,-,2,1,-,6,1,3,6,6,1,5,4,4,2,2,2,3,1,5,3,2,4,5,7,4,7,3,6,9,5,3,13,8,18,11,16,19,20,34,31,27,26,29,39,31,27,28,32,38,34,31,38,29,42,28,36,29,38,41,46,31,27,31,32,17,35,38,35,40,29,37,28,36,38,23,17,15,17,21,11,10,1,5,22,1558,Gangaw,MMR009023
 Yes - a lot of difficulty,2,-,-,-,-,2,-,-,1,-,3,1,-,-,2,-,1,-,-,-,2,-,-,2,-,-,-,1,-,-,1,-,-,1,1,-,1,2,-,-,1,-,2,2,1,3,2,1,3,2,3,1,1,-,4,2,2,3,3,2,5,3,2,2,3,2,3,2,4,4,8,3,5,1,4,7,1,5,5,9,5,1,3,7,2,3,4,2,4,1,15,186,Gangaw,MMR009023
 Yes - cannot see at all,-,2,-,-,-,1,1,1,1,-,2,-,1,-,-,-,1,-,-,1,-,1,-,-,-,1,-,1,-,-,1,1,3,2,1,-,-,1,1,-,1,1,1,-,-,-,-,1,3,1,1,1,4,2,-,3,3,-,-,4,1,2,2,-,4,3,6,2,1,2,4,2,3,1,4,4,4,1,3,2,6,2,1,6,3,3,3,1,-,1,7,134,Gangaw,MMR009023
 Total,2111,2038,2013,2220,2405,2268,2363,2546,2260,2184,2313,2335,2536,2575,2482,2225,2185,2176,2075,2006,2397,2083,2063,2045,1992,2386,2080,2186,2195,2214,2638,2044,2229,2095,1961,2493,2101,2136,2250,1963,2320,1859,2189,1986,1779,2154,1710,1734,1752,1474,1848,1428,1420,1376,1201,1344,994,1031,1121,951,1158,807,794,827,831,884,737,673,503,449,606,371,442,394,376,457,291,274,258,247,261,160,156,141,120,134,76,93,60,36,141,133295,Gangaw,MMR009023
