Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3193,3095,3296,3444,3644,3387,3380,3835,3646,3604,3785,3840,4566,5187,5337,4976,5246,5726,6298,5752,6714,5357,5555,5555,5082,5549,4785,5017,5304,4599,5887,3953,4610,4418,3855,4903,3551,3909,4534,3605,4697,3182,4100,3680,3126,4213,2830,3242,3354,2597,3315,2243,2662,2517,2228,2584,2007,1899,1890,1512,2008,1198,1422,1354,1109,1637,842,1178,864,577,768,438,559,610,454,789,445,401,500,235,397,233,280,224,189,230,155,117,123,70,309,259572,Aungmyetharzan,MMR010001
 Yes - some difficulty,6,3,8,1,-,5,1,3,1,6,8,7,12,27,20,26,31,36,28,26,33,35,16,27,29,18,21,18,19,22,26,28,39,29,21,14,33,39,31,41,54,64,109,107,112,130,127,155,143,118,177,126,162,158,137,171,167,132,129,134,164,99,126,113,107,142,87,90,104,58,120,50,68,80,69,113,56,61,84,40,78,52,51,42,25,40,24,17,19,11,77,5673,Aungmyetharzan,MMR010001
 Yes - a lot of difficulty,-,2,-,-,3,-,-,2,-,1,-,2,1,1,2,-,1,1,-,-,2,-,2,2,-,1,-,-,3,1,3,3,2,3,-,-,2,1,1,1,-,1,2,3,2,2,4,2,2,3,7,6,6,3,11,4,2,7,4,3,9,3,6,5,3,13,2,5,9,8,6,5,6,9,7,7,9,7,5,7,16,5,6,8,5,7,6,3,1,3,21,329,Aungmyetharzan,MMR010001
 Yes - cannot see at all,9,7,-,-,1,-,1,-,-,-,2,2,1,1,1,1,-,1,-,-,1,-,1,-,-,1,-,1,-,-,1,2,-,-,1,2,1,2,1,1,1,1,1,-,1,1,1,3,2,1,3,-,3,4,-,3,2,2,4,4,5,2,3,2,-,7,1,3,4,2,5,5,3,3,2,7,3,6,5,1,3,6,4,2,2,8,1,3,1,2,25,205,Aungmyetharzan,MMR010001
 Total,3208,3107,3304,3445,3648,3392,3382,3840,3647,3611,3795,3851,4580,5216,5360,5003,5278,5764,6326,5778,6750,5392,5574,5584,5111,5569,4806,5036,5326,4622,5917,3986,4651,4450,3877,4919,3587,3951,4567,3648,4752,3248,4212,3790,3241,4346,2962,3402,3501,2719,3502,2375,2833,2682,2376,2762,2178,2040,2027,1653,2186,1302,1557,1474,1219,1799,932,1276,981,645,899,498,636,702,532,916,513,475,594,283,494,296,341,276,221,285,186,140,144,86,432,265779,Aungmyetharzan,MMR010001
