Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1865,2056,1992,2118,2327,2213,2351,2274,2053,2329,2397,2375,2470,2518,2264,2134,1948,2057,2172,1875,2169,1785,1931,1723,1581,2028,1629,1895,1976,1747,2287,1828,1944,2073,1674,2312,1787,1763,1960,1739,1973,1517,1902,1589,1505,1869,1502,1535,1581,1376,1707,1318,1352,1560,1223,1601,1191,1175,1173,981,1443,1022,912,1054,813,1026,692,739,514,287,529,281,392,404,367,625,347,259,361,181,315,182,185,184,155,186,105,64,53,40,149,125115,Monyo,MMR008013
 Yes - some difficulty,2,3,2,-,3,1,4,2,2,3,2,1,3,1,1,1,2,2,1,1,2,2,1,3,2,-,2,5,3,1,6,3,2,3,4,5,2,2,6,11,12,10,17,9,11,26,20,22,26,24,33,22,27,35,33,50,39,24,33,42,63,52,49,58,56,63,61,69,40,19,67,45,57,48,50,96,45,43,59,31,65,48,46,47,39,31,14,25,20,17,47,2087,Monyo,MMR008013
 Yes - a lot of difficulty,1,1,1,-,2,-,1,-,-,4,-,-,1,-,2,-,1,1,1,-,-,-,1,-,-,-,-,-,-,1,2,1,-,1,-,-,2,2,1,1,4,-,-,1,-,1,2,-,1,1,1,2,2,2,2,1,1,3,-,1,5,2,6,2,3,7,1,7,6,3,7,3,5,10,3,6,7,9,13,3,9,3,6,9,8,9,1,7,3,5,11,232,Monyo,MMR008013
 Yes - cannot see at all,5,1,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-,-,-,2,-,1,2,-,1,1,-,-,1,-,-,-,-,3,-,-,-,1,1,-,3,-,-,-,1,-,-,-,-,-,2,2,1,1,1,3,-,-,4,1,3,1,2,6,2,6,3,2,3,2,4,1,3,2,5,5,3,3,2,4,5,4,2,2,2,3,2,3,1,3,6,136,Monyo,MMR008013
 Total,1873,2061,1995,2118,2332,2214,2357,2277,2055,2336,2399,2376,2474,2519,2267,2136,1951,2060,2174,1878,2171,1788,1935,1726,1584,2029,1631,1900,1980,1749,2295,1832,1946,2080,1678,2317,1791,1768,1968,1751,1992,1527,1919,1599,1517,1896,1524,1557,1608,1401,1743,1344,1382,1598,1259,1655,1231,1202,1210,1025,1514,1077,969,1120,874,1102,757,817,563,311,607,330,457,464,425,732,402,314,435,219,394,237,239,242,204,229,122,99,77,65,213,127570,Monyo,MMR008013
