Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,5243,5046,5382,5713,5995,5427,6015,6130,6411,6331,6270,5994,6547,6606,6499,5604,5391,5450,6174,5385,6178,4965,5166,5166,4857,5421,4516,4690,4918,4274,5599,3921,4390,4367,3803,4566,3477,3271,3934,3297,4036,2673,3525,3327,2623,3646,2585,2395,2635,2028,2819,1954,2394,2331,2075,2316,1852,1704,1745,1307,1959,1034,1205,1162,1021,1433,763,870,651,408,807,431,564,542,359,856,410,274,364,172,345,189,207,228,164,248,153,114,88,56,332,275768,Myeik,MMR006005
 Yes - some difficulty,14,5,2,7,8,5,13,11,14,12,22,15,21,33,23,34,31,42,28,30,31,26,21,29,29,35,29,23,33,35,63,33,57,50,45,54,41,54,85,65,99,108,123,142,120,204,195,155,204,164,203,172,220,218,207,217,195,167,169,139,219,118,133,161,123,195,139,146,104,58,175,82,95,97,88,207,94,57,87,41,97,53,75,67,48,83,64,45,38,25,120,7763,Myeik,MMR006005
 Yes - a lot of difficulty,3,-,-,1,3,1,1,2,4,3,1,2,2,3,3,2,1,3,2,3,5,1,3,5,1,2,1,-,3,2,-,1,5,1,4,7,2,2,3,1,10,4,4,8,8,12,12,6,9,10,15,12,12,14,13,11,5,8,13,10,16,12,8,15,8,14,16,7,12,5,27,10,16,11,16,25,11,11,13,7,14,11,8,13,10,28,14,6,3,11,47,710,Myeik,MMR006005
 Yes - cannot see at all,3,-,2,3,-,-,1,3,1,1,3,2,-,3,3,1,-,2,1,1,1,1,-,2,-,2,-,1,2,2,3,3,4,-,-,1,2,1,2,1,1,-,2,-,2,3,3,2,1,1,2,2,1,4,3,2,-,2,1,3,5,2,3,4,3,4,2,1,4,2,4,-,8,6,4,10,4,3,4,2,10,3,3,3,5,5,4,10,1,4,32,248,Myeik,MMR006005
 Total,5263,5051,5386,5724,6006,5433,6030,6146,6430,6347,6296,6013,6570,6645,6528,5641,5423,5497,6205,5419,6215,4993,5190,5202,4887,5460,4546,4714,4956,4313,5665,3958,4456,4418,3852,4628,3522,3328,4024,3364,4146,2785,3654,3477,2753,3865,2795,2558,2849,2203,3039,2140,2627,2567,2298,2546,2052,1881,1928,1459,2199,1166,1349,1342,1155,1646,920,1024,771,473,1013,523,683,656,467,1098,519,345,468,222,466,256,293,311,227,364,235,175,130,96,531,284489,Myeik,MMR006005
