Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4932,5208,5180,5512,5982,5392,5550,5703,5558,5508,5870,5671,6132,6734,6534,6257,6307,6715,8201,7465,8816,7249,7418,7292,6855,7182,6373,6113,6709,6100,7514,5458,5938,5742,5120,5806,4841,4589,5371,4687,5353,3784,4915,4508,3820,4855,3712,3539,3954,3316,3933,2777,3217,3180,2961,3087,2746,2265,2348,1957,2743,1603,1813,1785,1443,1901,1292,1424,966,716,1018,613,700,664,614,999,610,396,539,284,444,246,252,229,181,218,159,121,83,60,261,340188,Shwepyitha,MMR013007
 Yes - some difficulty,12,4,4,2,3,1,5,3,3,3,5,6,10,12,8,3,9,9,7,9,12,9,4,10,9,16,9,8,12,12,11,10,8,10,10,18,11,14,14,13,20,20,31,30,32,45,36,34,50,33,54,60,45,45,51,65,54,65,55,54,94,62,52,75,69,94,64,64,66,56,89,54,59,59,58,83,53,52,59,38,63,32,37,31,36,35,26,14,22,12,64,2889,Shwepyitha,MMR013007
 Yes - a lot of difficulty,2,1,-,2,-,2,2,3,-,2,1,2,2,1,1,-,3,1,-,2,1,-,2,2,4,1,1,2,-,3,1,2,-,-,1,1,4,5,2,-,1,-,-,2,-,1,3,-,5,1,2,5,3,2,1,5,2,1,3,6,4,4,9,2,6,3,6,13,4,2,5,5,4,5,7,10,4,4,3,5,6,3,3,8,3,7,8,2,2,4,15,268,Shwepyitha,MMR013007
 Yes - cannot see at all,1,-,3,3,2,2,-,1,-,-,2,-,1,3,-,3,2,-,1,1,-,-,1,2,1,-,3,2,2,2,3,1,-,3,3,1,-,-,2,1,1,3,2,3,1,1,1,1,2,2,2,1,1,3,3,2,-,4,6,1,3,2,5,3,1,5,1,-,5,1,-,1,4,2,1,3,3,2,5,3,3,5,5,3,3,4,1,2,3,1,9,181,Shwepyitha,MMR013007
 Total,4947,5213,5187,5519,5987,5397,5557,5710,5561,5513,5878,5679,6145,6750,6543,6263,6321,6725,8209,7477,8829,7258,7425,7306,6869,7199,6386,6125,6723,6117,7529,5471,5946,5755,5134,5826,4856,4608,5389,4701,5375,3807,4948,4543,3853,4902,3752,3574,4011,3352,3991,2843,3266,3230,3016,3159,2802,2335,2412,2018,2844,1671,1879,1865,1519,2003,1363,1501,1041,775,1112,673,767,730,680,1095,670,454,606,330,516,286,297,271,223,264,194,139,110,77,349,343526,Shwepyitha,MMR013007
