Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3029,2965,2923,3254,3553,3278,3353,3383,3389,3625,3598,3701,4042,4555,4448,4068,4092,4346,5056,4614,5319,4238,4134,4155,4006,4733,3933,4237,4670,4153,5192,3811,4125,4099,3646,4449,3523,3667,4168,3626,4342,3161,4077,3649,3132,4267,3022,3164,3456,2865,3607,2600,2911,3195,2772,3153,2567,2274,2402,2019,2657,1643,1805,1763,1452,1714,1118,1185,846,600,953,527,652,720,640,1081,567,502,603,322,577,343,338,351,264,310,197,146,116,105,339,246227,Pyay,MMR008001
 Yes - some difficulty,3,1,3,2,3,1,-,3,4,3,6,3,5,12,7,8,7,15,6,9,11,6,11,8,8,9,16,9,16,12,9,15,10,16,13,13,14,10,26,14,31,32,42,43,38,66,84,77,84,75,116,93,104,110,109,141,132,113,116,103,158,119,126,102,102,147,88,115,74,64,129,65,85,85,83,154,104,73,104,55,111,88,72,87,55,79,44,38,22,26,104,4814,Pyay,MMR008001
 Yes - a lot of difficulty,2,1,-,-,1,1,-,-,1,-,-,1,-,3,1,-,1,1,-,-,-,1,-,2,2,-,-,2,-,2,1,-,1,1,-,2,2,2,-,1,1,1,-,-,3,3,3,1,4,2,4,3,3,3,4,7,6,9,4,4,6,5,5,10,8,11,6,7,3,9,17,5,11,10,4,20,13,7,14,6,17,14,15,20,3,12,11,7,4,1,23,401,Pyay,MMR008001
 Yes - cannot see at all,-,-,1,1,1,-,2,1,1,1,2,-,1,2,1,-,1,1,2,1,1,-,-,1,-,1,1,-,2,-,-,1,4,-,1,2,1,4,1,2,2,1,2,-,4,1,1,1,1,-,1,1,3,2,1,2,1,4,-,1,1,4,-,1,3,-,4,3,2,2,4,2,1,6,5,4,5,5,8,4,6,6,7,5,3,11,8,3,2,1,15,201,Pyay,MMR008001
 Total,3034,2967,2927,3257,3558,3280,3355,3387,3395,3629,3606,3705,4048,4572,4457,4076,4101,4363,5064,4624,5331,4245,4145,4166,4016,4743,3950,4248,4688,4167,5202,3827,4140,4116,3660,4466,3540,3683,4195,3643,4376,3195,4121,3692,3177,4337,3110,3243,3545,2942,3728,2697,3021,3310,2886,3303,2706,2400,2522,2127,2822,1771,1936,1876,1565,1872,1216,1310,925,675,1103,599,749,821,732,1259,689,587,729,387,711,451,432,463,325,412,260,194,144,133,481,251643,Pyay,MMR008001
