Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2435,2705,2567,2802,2911,3027,3076,3142,3018,3020,3090,3081,3335,3361,3228,3189,2810,2653,2786,2390,2848,2197,2451,2474,2198,2761,2239,2459,2667,2375,2857,2367,2443,2611,2019,2710,2120,2213,2585,2158,2605,1712,2407,2200,2017,2281,1928,1902,1898,1662,1763,1462,1542,1593,1266,1581,1352,1194,1262,1063,1310,881,890,996,779,932,690,733,580,436,594,316,357,338,372,537,322,262,300,165,263,156,143,162,131,124,90,64,65,27,164,155247,Khayan,MMR013026
 Yes - some difficulty,2,1,1,1,1,2,2,3,3,2,4,1,2,2,3,2,3,5,4,6,5,4,2,2,3,6,3,-,4,5,4,4,5,4,5,8,10,8,12,13,19,16,24,22,18,38,37,40,41,38,50,44,39,53,39,62,54,45,61,48,60,48,57,75,54,76,59,71,63,50,67,35,39,49,57,88,56,57,65,35,62,43,41,43,31,22,18,18,18,11,44,2457,Khayan,MMR013026
 Yes - a lot of difficulty,1,-,1,-,1,-,-,2,-,3,1,2,1,1,1,-,-,1,1,-,-,-,-,-,-,-,1,-,-,-,1,-,1,1,-,2,-,1,-,2,3,-,1,5,2,-,1,-,-,2,-,2,3,3,-,1,3,2,3,2,1,4,4,3,3,3,6,6,3,4,6,2,7,6,4,8,4,5,6,5,6,6,2,7,1,7,3,3,3,-,8,194,Khayan,MMR013026
 Yes - cannot see at all,-,1,1,1,-,-,2,-,3,1,2,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,1,-,-,1,1,2,1,3,1,-,1,1,1,-,-,1,-,1,1,3,2,-,3,2,1,-,4,1,1,6,5,4,3,-,3,1,4,-,4,5,3,2,1,3,2,-,5,3,3,3,2,4,2,-,4,121,Khayan,MMR013026
 Total,2438,2707,2570,2804,2913,3029,3080,3147,3024,3026,3097,3084,3339,3364,3232,3191,2813,2659,2792,2396,2853,2201,2453,2476,2201,2767,2244,2461,2671,2380,2862,2371,2449,2616,2024,2720,2131,2222,2597,2174,2628,1730,2433,2230,2038,2319,1967,1943,1940,1702,1813,1509,1584,1650,1306,1647,1411,1241,1329,1115,1372,933,955,1075,837,1017,760,814,649,490,670,354,407,393,437,638,385,326,372,208,333,205,191,215,166,156,113,89,88,38,220,158019,Khayan,MMR013026
