Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,600,599,627,750,676,676,682,621,623,608,575,514,558,556,534,485,438,394,429,336,318,286,276,272,273,321,284,230,238,233,318,177,237,191,189,233,181,188,210,191,226,162,183,198,177,211,168,141,201,148,235,143,139,140,137,132,128,87,109,71,136,72,69,58,78,78,66,47,28,22,45,18,27,25,28,35,19,15,31,22,23,9,15,11,9,13,8,4,1,6,16,20297,Tonzaung,MMR004005
 Yes - some difficulty,1,7,1,-,2,-,1,1,-,-,3,2,1,3,2,-,3,3,-,-,2,2,-,1,1,1,-,1,-,2,4,2,2,1,2,2,-,2,1,2,4,3,5,4,7,8,6,6,9,4,13,9,9,5,12,11,16,11,8,7,14,9,4,7,7,9,10,1,8,6,19,4,3,3,1,8,1,1,1,5,5,1,-,-,5,-,2,1,-,1,4,355,Tonzaung,MMR004005
 Yes - a lot of difficulty,1,-,-,-,-,-,-,1,-,-,2,-,1,-,1,-,-,-,-,-,2,-,-,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,1,-,-,1,-,-,1,-,-,-,1,1,-,2,-,-,2,1,-,-,-,4,-,1,-,-,-,-,1,1,2,1,2,-,-,1,3,1,-,-,1,1,-,-,-,2,3,49,Tonzaung,MMR004005
 Yes - cannot see at all,1,1,-,-,-,-,2,1,-,-,-,-,1,-,1,1,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,-,2,1,-,-,-,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,21,Tonzaung,MMR004005
 Total,603,607,628,750,678,676,685,624,623,608,580,516,561,559,538,486,441,398,429,336,322,288,276,275,275,322,284,232,239,235,322,179,239,192,191,235,181,190,212,193,230,165,189,203,185,219,174,148,211,152,249,152,148,146,150,144,144,100,117,78,152,83,74,65,85,93,77,49,36,28,65,22,31,29,31,44,22,16,33,28,32,11,15,11,16,14,10,5,1,9,23,20722,Tonzaung,MMR004005
