Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4527,4752,5162,5245,5513,5346,5717,5820,5395,5232,5677,5384,5892,6026,5614,5194,4667,4656,4916,4030,4807,3560,3928,3945,3837,4418,3656,3718,4103,3495,4502,3301,3655,3555,3181,4100,3177,3183,3711,3025,3803,2423,3417,3056,2878,3630,2785,2654,2874,2336,3030,2197,2541,2449,2215,2664,2119,1875,1910,1522,2146,1163,1300,1251,1012,1234,962,959,833,567,869,373,500,574,512,892,456,376,430,244,464,274,256,194,203,254,136,110,79,60,285,250968,Pyu,MMR007012
 Yes - some difficulty,8,2,1,5,5,3,6,5,6,4,9,6,16,10,11,11,9,8,15,7,7,3,12,8,12,8,10,12,14,12,21,8,13,15,19,23,17,23,32,38,53,34,59,55,79,105,103,89,105,99,126,112,137,130,101,170,128,101,137,134,159,118,130,123,110,139,97,140,109,78,172,64,81,117,117,178,97,98,105,49,123,70,78,79,44,87,39,32,17,21,87,5469,Pyu,MMR007012
 Yes - a lot of difficulty,2,-,1,1,1,1,1,1,-,2,1,1,3,2,-,4,1,2,3,2,-,2,-,2,1,1,2,1,1,1,4,4,2,1,2,3,5,2,1,1,2,3,5,5,3,4,6,5,3,4,7,8,6,9,4,8,5,7,7,5,13,4,10,7,13,7,13,13,8,6,31,11,7,17,16,28,11,13,15,10,18,14,7,15,14,20,5,7,2,11,25,562,Pyu,MMR007012
 Yes - cannot see at all,4,3,-,2,2,4,1,2,1,2,2,5,1,1,1,-,1,-,2,-,2,2,3,-,-,1,4,1,3,3,3,-,1,1,2,3,1,4,1,1,2,1,5,-,1,5,1,-,2,2,4,3,3,2,1,2,2,1,2,5,4,3,-,1,2,7,4,9,2,2,10,2,4,-,9,14,3,4,9,3,8,5,5,4,5,7,6,4,1,2,21,274,Pyu,MMR007012
 Total,4541,4757,5164,5253,5521,5354,5725,5828,5402,5240,5689,5396,5912,6039,5626,5209,4678,4666,4936,4039,4816,3567,3943,3955,3850,4428,3672,3732,4121,3511,4530,3313,3671,3572,3204,4129,3200,3212,3745,3065,3860,2461,3486,3116,2961,3744,2895,2748,2984,2441,3167,2320,2687,2590,2321,2844,2254,1984,2056,1666,2322,1288,1440,1382,1137,1387,1076,1121,952,653,1082,450,592,708,654,1112,567,491,559,306,613,363,346,292,266,368,186,153,99,94,418,257273,Pyu,MMR007012
