Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,389,386,416,456,456,454,441,457,401,376,425,374,418,417,348,307,292,268,352,318,341,278,306,320,244,366,235,267,284,247,353,230,248,238,204,305,169,187,205,176,217,142,187,185,118,214,138,89,121,92,111,87,97,105,96,114,72,63,74,40,87,28,33,35,34,58,19,16,16,15,26,5,19,12,16,18,8,6,13,4,9,4,6,7,5,6,4,2,1,1,2,15831,Pyigyimandaing,MMR006010
 Yes - some difficulty,2,2,1,-,1,-,2,1,2,-,3,2,3,4,3,7,4,3,2,2,4,5,5,7,2,2,2,5,4,2,14,4,6,5,11,9,6,12,12,7,8,16,15,21,22,26,18,20,21,21,15,16,15,17,22,29,26,16,15,8,12,5,8,9,10,17,6,10,5,1,13,3,5,6,6,14,4,1,3,-,6,1,2,1,1,3,3,1,2,-,5,698,Pyigyimandaing,MMR006010
 Yes - a lot of difficulty,2,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,1,-,2,3,1,1,-,1,1,2,1,1,2,-,-,1,-,-,-,1,-,-,1,-,1,-,1,1,-,4,-,-,-,2,2,-,-,-,1,2,-,-,4,-,4,1,-,1,-,-,-,-,-,-,-,-,-,-,-,3,53,Pyigyimandaing,MMR006010
 Yes - cannot see at all,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,2,1,1,1,-,-,1,-,-,-,-,-,1,-,-,-,2,2,22,Pyigyimandaing,MMR006010
 Total,394,388,417,456,458,454,444,458,403,376,428,376,421,421,351,314,296,271,354,321,345,283,312,327,246,368,237,274,288,249,368,235,254,245,218,315,176,199,218,184,227,159,203,208,140,240,158,109,142,114,127,103,112,124,118,145,98,81,90,48,104,33,41,44,46,77,25,26,21,17,41,9,25,24,23,37,14,7,17,5,15,5,8,8,6,10,7,3,3,3,12,16604,Pyigyimandaing,MMR006010
