Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1936,2166,2277,2415,2331,2375,2377,2287,2280,2120,2660,2187,2309,2331,1875,1861,1446,1301,1461,1013,1451,962,1053,1131,904,1256,934,965,1198,816,1590,784,1037,949,823,1354,863,921,1178,774,1743,714,1105,849,785,1441,758,719,898,593,1493,474,689,726,589,919,621,498,538,302,1133,262,306,396,268,600,192,252,201,92,533,59,104,129,87,222,85,62,91,22,194,24,30,24,21,52,17,11,10,5,60,83949,Paingkyon(ST),MMR003002
 Yes - some difficulty,44,9,2,3,1,1,8,6,3,3,2,4,3,5,5,5,5,3,4,2,5,2,6,2,4,8,3,5,4,-,10,3,3,4,4,7,11,7,25,14,47,28,40,47,48,91,49,55,76,55,133,60,89,95,93,141,112,89,97,53,225,63,94,98,82,161,104,98,66,46,244,34,64,55,46,126,49,24,70,19,137,13,17,20,20,36,10,11,7,4,65,3851,Paingkyon(ST),MMR003002
 Yes - a lot of difficulty,22,1,1,1,-,2,1,3,-,2,4,3,-,1,1,-,1,2,3,2,2,1,-,1,2,1,1,1,-,-,2,-,1,1,1,1,-,5,2,1,4,1,4,1,1,5,3,2,8,6,10,2,6,8,8,11,8,11,10,2,23,3,7,12,6,28,7,8,9,7,52,8,6,14,12,34,13,5,17,9,47,6,11,8,10,17,7,9,6,5,46,636,Paingkyon(ST),MMR003002
 Yes - cannot see at all,4,5,3,-,-,-,-,4,2,1,1,-,1,-,-,1,1,-,-,-,-,-,2,-,-,-,3,1,1,-,3,-,2,1,1,2,-,2,-,-,2,1,-,-,1,2,1,1,-,1,4,-,2,2,2,2,1,2,1,4,7,-,3,1,1,5,2,5,-,1,15,-,4,2,3,4,2,4,3,3,7,-,4,2,1,4,1,2,2,1,9,168,Paingkyon(ST),MMR003002
 Total,2006,2181,2283,2419,2332,2378,2386,2300,2285,2126,2667,2194,2313,2337,1881,1867,1453,1306,1468,1017,1458,965,1061,1134,910,1265,941,972,1203,816,1605,787,1043,955,829,1364,874,935,1205,789,1796,744,1149,897,835,1539,811,777,982,655,1640,536,786,831,692,1073,742,600,646,361,1388,328,410,507,357,794,305,363,276,146,844,101,178,200,148,386,149,95,181,53,385,43,62,54,52,109,35,33,25,15,180,88604,Paingkyon(ST),MMR003002
