Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,325,292,302,307,327,302,357,295,320,301,284,278,264,302,243,219,237,217,237,172,256,172,180,210,176,201,144,116,175,158,228,128,137,129,141,159,115,116,120,91,152,69,135,94,80,118,87,73,85,69,91,35,51,49,73,53,54,39,29,33,63,22,42,25,30,42,21,17,20,11,27,8,13,22,14,8,8,7,8,5,8,6,7,2,6,5,2,2,-,2,7,10662,Cikha(ST),MMR004005
 Yes - some difficulty,-,-,-,2,-,1,-,1,1,2,-,1,-,4,-,1,1,2,2,2,2,-,2,-,1,2,1,3,1,-,4,8,2,5,2,2,2,2,4,6,6,5,7,11,11,12,10,8,13,9,15,8,13,7,12,11,8,10,5,4,13,5,15,3,6,8,4,6,4,3,4,4,5,4,6,4,3,1,-,1,4,-,2,-,-,2,2,1,-,-,-,364,Cikha(ST),MMR004005
 Yes - a lot of difficulty,-,-,-,1,-,1,2,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,1,-,-,-,-,-,-,1,-,2,-,-,3,-,-,1,-,1,1,2,1,2,5,4,2,5,1,1,1,2,2,5,4,1,2,3,2,3,2,1,1,-,3,1,4,3,4,1,4,1,1,1,4,-,-,-,4,3,-,-,-,-,-,108,Cikha(ST),MMR004005
 Yes - cannot see at all,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,1,-,2,-,2,-,-,1,-,-,1,-,-,-,2,1,-,-,-,-,-,-,2,1,1,1,-,-,-,-,-,-,-,-,1,22,Cikha(ST),MMR004005
 Total,325,292,302,310,327,304,359,296,323,303,286,280,264,306,243,221,238,219,239,175,258,172,182,210,178,204,145,120,177,158,232,136,139,134,143,162,117,121,124,97,162,74,142,106,91,131,98,83,100,80,111,47,67,61,86,65,64,51,38,42,82,28,59,32,38,53,28,24,25,14,36,14,22,29,24,13,15,9,11,8,17,7,9,2,10,10,4,3,-,2,8,11156,Cikha(ST),MMR004005
