Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3113,3465,3605,3921,4037,3915,4255,4210,4255,4097,4655,4182,4769,4333,4008,3883,3500,3123,3342,2536,3187,2322,2475,2490,2164,2895,2140,2337,2548,2210,3092,2105,2408,2400,2063,3043,2166,2176,2599,2156,2903,1834,2518,2321,1973,2707,1885,1825,1978,1545,2320,1451,1621,1645,1388,1846,1460,1242,1241,929,1633,778,999,988,876,1175,733,701,463,355,824,334,390,409,295,601,355,241,265,143,320,139,119,162,126,144,87,81,55,40,157,176800,Bilin,MMR011010
 Yes - some difficulty,17,2,1,4,3,2,8,3,7,5,12,2,7,8,5,10,7,12,8,9,6,8,3,8,2,7,7,6,13,10,17,9,10,11,18,18,8,16,22,26,31,24,51,57,55,70,66,61,72,72,120,66,65,76,64,100,81,66,72,61,136,54,74,79,59,131,83,95,63,43,130,40,74,78,62,141,67,48,80,33,74,25,44,32,38,42,21,14,9,8,49,3613,Bilin,MMR011010
 Yes - a lot of difficulty,12,2,1,1,2,-,1,3,1,-,1,2,2,1,-,2,1,-,2,-,1,1,2,2,-,-,1,1,1,-,2,3,3,1,1,5,3,2,4,1,-,2,2,1,1,2,3,4,5,2,7,6,5,4,3,5,4,4,6,4,7,8,12,5,9,11,11,12,7,4,22,4,11,12,8,24,15,7,13,9,21,7,10,10,7,4,4,5,4,5,19,445,Bilin,MMR011010
 Yes - cannot see at all,16,2,5,1,-,1,2,1,-,-,3,1,2,1,1,1,1,2,1,1,1,-,-,-,3,1,-,-,-,-,1,1,-,-,2,-,-,4,-,-,1,1,-,3,2,1,4,-,1,3,3,1,-,2,1,1,2,2,3,4,8,1,1,6,3,6,4,4,3,3,10,2,3,8,3,9,3,1,5,1,8,3,3,-,2,5,2,2,3,3,12,217,Bilin,MMR011010
 Total,3158,3471,3612,3927,4042,3918,4266,4217,4263,4102,4671,4187,4780,4343,4014,3896,3509,3137,3353,2546,3195,2331,2480,2500,2169,2903,2148,2344,2562,2220,3112,2118,2421,2412,2084,3066,2177,2198,2625,2183,2935,1861,2571,2382,2031,2780,1958,1890,2056,1622,2450,1524,1691,1727,1456,1952,1547,1314,1322,998,1784,841,1086,1078,947,1323,831,812,536,405,986,380,478,507,368,775,440,297,363,186,423,174,176,204,173,195,114,102,71,56,237,181075,Bilin,MMR011010
