Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4381,4246,4516,4723,5145,4529,4836,5032,4634,4796,4867,4809,5278,5494,5398,4691,4779,5349,5895,4978,5584,4411,4475,4222,4211,4586,3939,3960,4361,3813,4978,3510,3988,3939,3622,4306,3452,3473,3976,3395,3972,2941,3876,3487,3233,3866,3017,2790,3098,2543,3105,2209,2476,2506,2200,2551,2175,1901,2034,1655,2115,1258,1444,1261,1197,1654,1104,1178,945,681,1023,482,597,621,558,924,485,358,441,248,426,210,272,257,237,226,154,130,89,53,261,257101,Toungoo,MMR007009
 Yes - some difficulty,10,9,3,5,1,3,8,7,3,4,8,9,7,5,9,7,4,13,11,7,9,7,10,8,10,12,17,7,17,17,14,11,16,19,11,17,26,22,35,28,58,45,50,52,61,93,71,65,80,63,100,87,88,90,75,116,91,81,102,83,101,69,96,98,89,151,89,108,75,72,135,52,77,76,86,147,85,72,86,52,104,41,59,54,59,54,41,26,24,15,56,4346,Toungoo,MMR007009
 Yes - a lot of difficulty,10,-,2,1,-,-,2,1,1,5,2,1,4,-,1,5,3,2,2,-,2,-,-,4,-,-,1,1,3,1,3,-,-,1,1,-,-,1,3,2,2,1,4,5,5,1,1,3,2,-,2,2,5,8,-,6,6,7,4,4,5,5,-,5,7,7,6,12,1,11,10,4,11,11,6,15,10,12,15,4,15,8,10,11,16,15,7,3,4,4,16,399,Toungoo,MMR007009
 Yes - cannot see at all,2,-,2,2,2,2,1,2,-,-,1,1,3,1,1,-,-,2,1,1,2,-,2,-,-,2,-,1,1,1,-,1,1,1,1,3,1,3,1,-,3,1,1,4,-,2,2,-,2,-,-,2,-,-,2,1,1,2,1,1,4,1,5,5,1,4,1,4,3,3,8,3,4,6,3,9,5,5,2,3,4,5,4,5,6,5,7,1,2,2,20,210,Toungoo,MMR007009
 Total,4403,4255,4523,4731,5148,4534,4847,5042,4638,4805,4878,4820,5292,5500,5409,4703,4786,5366,5909,4986,5597,4418,4487,4234,4221,4600,3957,3969,4382,3832,4995,3522,4005,3960,3635,4326,3479,3499,4015,3425,4035,2988,3931,3548,3299,3962,3091,2858,3182,2606,3207,2300,2569,2604,2277,2674,2273,1991,2141,1743,2225,1333,1545,1369,1294,1816,1200,1302,1024,767,1176,541,689,714,653,1095,585,447,544,307,549,264,345,327,318,300,209,160,119,74,353,262056,Toungoo,MMR007009
