Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,693,656,651,725,731,710,674,634,634,569,626,504,525,506,484,445,435,411,417,340,380,246,265,277,257,306,263,248,310,248,395,202,204,214,187,296,208,198,213,157,288,126,200,224,139,249,119,122,159,131,239,101,92,104,104,127,110,81,112,61,141,55,42,78,43,81,50,37,34,19,64,19,21,16,20,23,13,11,11,9,25,6,2,9,8,9,1,2,1,2,17,20201,Kanpalet,MMR004008
 Yes - some difficulty,2,1,1,2,-,1,3,6,3,3,3,6,2,2,4,4,7,4,3,3,2,4,1,1,6,6,8,4,3,2,8,3,3,7,3,14,12,6,12,11,25,18,17,30,26,31,16,26,31,25,60,29,29,32,26,33,18,15,30,13,54,10,15,20,24,36,25,15,20,7,46,3,9,4,11,22,7,3,9,3,16,1,-,3,3,3,4,2,1,2,14,1098,Kanpalet,MMR004008
 Yes - a lot of difficulty,1,-,-,-,-,-,1,2,-,1,-,-,3,-,1,-,-,-,1,1,1,1,-,1,-,1,1,-,-,-,2,-,-,-,-,1,-,1,3,-,1,1,2,3,-,2,-,1,1,4,6,3,2,2,2,1,4,-,4,2,4,-,1,1,-,9,3,2,2,2,9,4,3,1,3,5,-,1,4,6,10,-,-,5,1,-,-,-,-,-,7,147,Kanpalet,MMR004008
 Yes - cannot see at all,-,-,-,-,-,-,-,-,1,-,2,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,2,1,-,-,-,1,-,-,-,-,1,1,3,2,-,2,1,-,-,-,1,1,-,1,1,-,-,1,-,-,3,-,-,-,-,1,-,-,2,1,5,-,-,1,2,-,-,-,-,-,5,47,Kanpalet,MMR004008
 Total,696,657,652,727,731,711,678,642,638,573,631,510,530,509,489,449,442,415,422,344,383,251,266,279,263,313,273,253,313,250,405,205,207,221,190,311,220,205,228,169,316,146,219,257,165,283,135,149,191,160,306,134,126,140,132,163,133,96,146,76,200,66,58,100,68,126,78,55,56,28,122,26,33,21,34,51,20,15,26,19,56,7,2,18,14,12,5,4,2,4,43,21493,Kanpalet,MMR004008
