Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,896,2024,2619,2830,2560,3005,2716,2580,3379,2186,4031,1626,2772,2633,2032,3695,2091,1744,2861,1366,4029,956,1075,1313,940,3163,829,941,1441,703,3807,386,613,574,472,2514,487,524,856,501,3083,259,398,460,264,1912,299,262,513,236,2685,168,198,230,190,893,213,143,265,110,1931,70,89,135,87,616,65,75,129,41,867,35,41,37,31,197,23,16,44,16,346,12,10,7,10,38,8,3,8,8,78,93624,Panwine,MMR015007
 Yes - some difficulty,58,37,28,33,18,26,12,23,19,10,15,6,6,7,7,9,5,6,3,4,9,2,3,1,1,9,4,2,9,1,37,1,2,3,1,19,5,7,10,4,118,3,7,8,3,76,8,10,16,8,233,10,21,12,12,73,19,20,30,15,395,12,12,18,17,132,16,26,36,21,338,11,18,14,8,85,6,3,17,12,160,5,5,2,1,23,1,1,3,2,36,2600,Panwine,MMR015007
 Yes - a lot of difficulty,18,15,12,10,2,8,6,6,5,-,12,5,6,5,4,9,9,5,10,3,16,-,1,1,-,1,2,4,5,2,14,1,-,-,-,12,2,3,4,2,29,1,2,2,-,7,-,-,-,1,44,2,1,1,1,6,2,2,3,1,61,-,-,5,-,23,-,3,5,3,93,1,6,1,-,16,3,2,4,2,80,2,2,1,2,11,-,2,4,1,28,686,Panwine,MMR015007
 Yes - cannot see at all,2,1,3,2,-,-,2,1,1,1,1,-,1,-,-,-,-,1,-,1,-,1,-,-,1,3,1,-,-,-,2,-,-,-,1,4,1,-,-,-,7,-,-,-,-,7,-,-,1,-,9,-,-,-,-,1,1,1,-,-,21,1,2,2,-,7,-,-,-,1,34,-,-,2,4,7,-,1,-,-,21,-,1,1,-,5,1,1,1,-,16,187,Panwine,MMR015007
 Total,974,2077,2662,2875,2580,3039,2736,2610,3404,2197,4059,1637,2785,2645,2043,3713,2105,1756,2874,1374,4054,959,1079,1315,942,3176,836,947,1455,706,3860,388,615,577,474,2549,495,534,870,507,3237,263,407,470,267,2002,307,272,530,245,2971,180,220,243,203,973,235,166,298,126,2408,83,103,160,104,778,81,104,170,66,1332,47,65,54,43,305,32,22,65,30,607,19,18,11,13,77,10,7,16,11,158,97097,Panwine,MMR015007
