Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2974,3200,3018,3286,3413,3097,3474,3737,3654,3547,3731,3555,4007,3998,3887,3679,3513,3895,4240,3711,4008,3236,3271,3365,3173,3539,3092,3051,3520,3254,3803,2966,3179,3099,2801,3306,2730,2701,2943,2430,3089,2297,2812,2362,2158,2682,2029,1890,1938,1796,2111,1507,1665,1579,1518,1657,1246,1188,1164,976,1405,862,951,889,807,891,645,571,462,396,542,301,372,312,328,360,244,184,211,149,229,119,143,131,111,132,72,56,46,33,121,184822,Nyaungshwe,MMR014002
 Yes - some difficulty,4,2,3,2,1,3,2,9,3,8,7,3,12,14,10,15,11,11,9,17,13,6,9,14,8,17,11,15,11,14,22,17,20,21,15,23,16,17,23,35,33,27,37,46,62,84,53,78,83,99,108,80,85,83,102,112,85,86,98,92,125,91,98,99,99,118,98,80,89,75,124,58,80,62,95,105,65,56,60,32,64,40,43,49,40,49,24,13,14,10,33,4094,Nyaungshwe,MMR014002
 Yes - a lot of difficulty,2,-,-,2,1,-,1,2,5,2,1,1,1,1,5,2,2,-,1,-,2,1,-,-,-,3,1,1,-,2,2,-,1,1,-,3,-,1,-,2,-,1,3,1,2,1,2,2,-,1,6,3,5,5,4,5,1,5,8,3,12,8,4,10,12,12,3,2,7,5,6,2,4,6,10,21,9,8,9,4,13,9,11,10,8,2,9,6,4,3,10,346,Nyaungshwe,MMR014002
 Yes - cannot see at all,-,1,-,1,-,-,1,2,4,1,1,1,1,2,1,-,-,1,-,2,-,2,1,1,3,2,1,2,-,1,-,-,1,3,4,2,-,-,1,2,2,-,2,1,-,1,1,1,4,1,1,-,2,1,3,2,2,-,1,-,4,1,2,5,2,1,1,2,3,2,2,1,2,-,3,5,2,1,2,-,6,3,2,2,4,2,3,1,-,3,8,145,Nyaungshwe,MMR014002
 Total,2980,3203,3021,3291,3415,3100,3478,3750,3666,3558,3740,3560,4021,4015,3903,3696,3526,3907,4250,3730,4023,3245,3281,3380,3184,3561,3105,3069,3531,3271,3827,2983,3201,3124,2820,3334,2746,2719,2967,2469,3124,2325,2854,2410,2222,2768,2085,1971,2025,1897,2226,1590,1757,1668,1627,1776,1334,1279,1271,1071,1546,962,1055,1003,920,1022,747,655,561,478,674,362,458,380,436,491,320,249,282,185,312,171,199,192,163,185,108,76,64,49,172,189407,Nyaungshwe,MMR014002
