Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,800,710,803,825,777,829,923,996,996,967,1055,882,1047,999,884,817,782,796,802,615,724,575,628,620,594,673,592,660,682,585,822,496,624,594,467,648,489,493,542,435,654,382,493,516,456,521,409,346,413,300,595,356,369,399,343,425,388,305,289,195,388,142,177,183,177,215,148,152,122,62,217,61,91,86,67,99,64,35,76,45,92,20,29,23,27,27,13,11,12,6,40,40309,Momauk,MMR001012
 Yes - some difficulty,3,1,1,-,-,-,-,3,-,-,-,1,-,2,3,4,2,3,2,3,2,3,3,-,1,1,2,2,4,-,5,3,5,2,1,4,-,1,7,5,9,4,5,10,9,17,11,18,16,18,28,14,31,21,26,29,36,30,26,23,63,20,23,25,25,37,24,31,19,20,46,20,27,31,17,29,12,22,21,10,39,12,15,9,9,9,9,4,4,3,15,1110,Momauk,MMR001012
 Yes - a lot of difficulty,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,1,-,-,2,-,2,-,1,-,-,2,-,2,2,1,1,3,2,1,1,3,2,4,-,2,-,-,4,-,3,3,1,6,-,3,4,4,5,2,4,4,1,5,1,2,2,1,9,103,Momauk,MMR001012
 Yes - cannot see at all,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,1,-,-,-,-,-,-,1,-,-,-,-,2,-,-,1,-,1,-,-,2,1,-,-,2,-,-,-,1,1,1,-,1,-,1,1,-,2,-,2,-,-,-,-,1,1,-,1,-,7,40,Momauk,MMR001012
 Total,804,711,805,826,777,829,923,999,996,967,1056,883,1048,1001,887,821,784,800,804,619,727,578,631,621,596,674,594,663,686,586,827,499,629,596,468,654,490,494,549,440,664,387,498,527,465,538,422,364,432,318,624,370,400,424,369,456,427,336,317,221,453,165,202,211,204,258,172,185,141,83,268,82,121,121,85,135,77,60,103,59,138,34,48,36,37,42,24,17,19,10,71,41562,Momauk,MMR001012
