Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,936,1106,1355,1473,1184,1377,1198,1192,1405,1023,1670,873,1287,1175,964,1311,963,905,1612,818,2251,754,813,910,767,1774,853,792,1228,571,2287,501,642,525,465,1298,599,452,692,387,1647,322,467,365,322,932,339,296,445,255,1239,212,295,228,238,441,321,187,216,95,878,97,125,115,82,302,146,81,82,39,379,19,52,25,22,86,28,18,29,13,159,7,14,15,7,27,12,1,9,3,54,54176,Mine Pauk(ST),MMR016003
 Yes - some difficulty,3,2,3,4,3,2,3,-,6,1,2,2,3,2,4,1,3,1,2,5,3,4,-,1,3,4,2,-,-,2,-,-,2,1,3,1,1,-,2,1,10,1,-,-,1,8,2,10,2,6,43,9,12,10,13,13,23,12,11,11,72,7,17,13,12,33,18,16,13,6,78,8,11,11,5,20,3,7,9,3,38,2,5,2,1,5,5,1,1,2,10,713,Mine Pauk(ST),MMR016003
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,1,-,-,-,-,1,1,1,-,-,3,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,-,-,-,2,2,1,2,-,1,4,-,-,3,2,-,3,1,2,-,1,3,3,-,13,-,1,1,2,5,-,2,3,-,11,-,2,-,1,3,-,1,-,-,4,91,Mine Pauk(ST),MMR016003
 Yes - cannot see at all,1,-,-,1,-,-,-,-,1,-,1,1,-,1,1,-,-,1,1,-,-,-,-,-,-,1,-,-,-,1,7,-,1,-,1,-,-,-,-,-,1,-,-,-,-,2,1,-,-,-,2,1,1,1,-,1,-,-,2,-,4,-,-,1,-,3,-,-,3,-,8,-,-,1,-,1,1,-,-,2,7,-,3,-,-,-,1,1,-,-,6,74,Mine Pauk(ST),MMR016003
 Total,940,1108,1358,1478,1187,1379,1201,1192,1412,1024,1673,876,1290,1178,971,1312,966,907,1615,823,2255,758,813,911,770,1780,856,793,1228,574,2297,501,645,526,469,1299,600,453,694,388,1658,323,467,365,324,942,343,306,447,261,1286,224,309,241,251,456,348,199,229,109,956,104,145,130,96,338,165,100,101,45,478,27,64,38,29,112,32,27,41,18,215,9,24,17,9,35,18,4,10,5,74,55054,Mine Pauk(ST),MMR016003
