Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2841,2981,3103,3387,3389,3268,3395,3346,3306,3299,3475,3293,3586,3675,3442,3164,2999,2969,3102,2482,2955,2346,2590,2485,2312,2862,2358,2428,2555,2172,2944,2097,2380,2302,2038,2660,1879,2136,2481,1925,2325,1572,2248,1965,1722,2292,1717,1488,1634,1348,1727,1235,1383,1281,1214,1569,1131,1065,1001,828,1132,611,710,646,547,802,509,588,416,282,528,246,318,332,261,555,273,178,228,132,240,108,133,109,102,129,69,48,38,32,92,153546,Oatwin,MMR007013
 Yes - some difficulty,4,1,6,10,4,4,6,9,6,4,9,2,8,6,5,8,15,14,8,7,5,12,9,15,11,19,14,16,14,11,10,17,22,14,23,23,21,22,38,26,54,59,73,77,106,132,112,127,140,123,158,136,136,161,127,196,153,152,129,121,189,100,113,100,118,155,81,107,96,60,151,65,100,111,92,182,97,74,100,54,105,41,57,51,50,66,30,27,22,9,65,5618,Oatwin,MMR007013
 Yes - a lot of difficulty,4,1,2,2,1,-,-,2,1,3,-,-,4,1,4,2,2,-,1,-,1,-,1,1,1,1,-,-,-,1,3,2,-,1,1,1,-,2,2,-,-,3,1,3,5,4,7,1,1,3,8,2,7,3,10,4,5,12,6,4,14,6,7,10,9,13,12,11,17,8,17,8,10,19,16,26,11,9,16,9,24,14,12,15,6,17,10,8,5,5,20,521,Oatwin,MMR007013
 Yes - cannot see at all,1,3,-,2,-,1,3,-,2,1,1,1,-,1,1,-,1,1,2,1,-,2,-,1,-,2,3,1,-,2,-,-,-,-,-,3,3,-,1,-,3,-,1,-,-,-,-,2,-,-,1,2,-,-,-,-,2,-,-,1,2,2,1,-,2,3,2,4,-,2,3,-,2,3,-,10,-,1,4,4,7,6,3,2,4,5,5,1,-,4,9,143,Oatwin,MMR007013
 Total,2850,2986,3111,3401,3394,3273,3404,3357,3315,3307,3485,3296,3598,3683,3452,3174,3017,2984,3113,2490,2961,2360,2600,2502,2324,2884,2375,2445,2569,2186,2957,2116,2402,2317,2062,2687,1903,2160,2522,1951,2382,1634,2323,2045,1833,2428,1836,1618,1775,1474,1894,1375,1526,1445,1351,1769,1291,1229,1136,954,1337,719,831,756,676,973,604,710,529,352,699,319,430,465,369,773,381,262,348,199,376,169,205,177,162,217,114,84,65,50,186,159828,Oatwin,MMR007013
