Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3096,3767,3803,3684,4210,4131,4694,4627,4244,4372,4552,4316,4618,4546,4213,3791,3160,3150,3391,2832,3459,2652,2667,2620,2411,3302,2649,3296,3521,3204,3997,3203,3183,3330,2673,3801,2771,2848,3293,3014,3377,2230,3168,2456,2400,2894,2245,2217,2413,1870,2379,1750,1842,2061,1751,2065,1618,1377,1455,1275,1550,1046,1114,1168,888,1082,762,701,517,421,534,271,296,338,326,517,314,243,264,143,219,160,128,150,116,104,95,56,41,40,132,197670,Daydaye,MMR017026
 Yes - some difficulty,2,1,3,2,5,3,9,14,4,6,9,7,6,15,4,5,8,13,9,11,14,4,10,9,9,9,6,9,12,11,21,16,16,21,22,40,41,30,38,46,62,45,65,85,79,117,93,92,79,80,112,78,95,101,90,123,110,82,109,92,124,93,119,144,118,142,103,108,102,63,111,63,71,89,91,128,88,60,73,40,73,53,59,61,47,47,26,13,16,11,53,4698,Daydaye,MMR017026
 Yes - a lot of difficulty,1,-,-,-,-,1,2,-,-,2,3,-,1,1,1,5,3,-,2,1,1,-,-,-,3,2,-,1,-,2,-,2,-,-,1,1,2,1,1,3,3,1,-,3,2,4,4,5,6,2,4,6,4,3,5,4,6,5,8,5,7,8,4,7,9,8,6,8,3,4,9,7,6,7,10,20,10,6,16,3,12,7,5,11,12,12,4,11,1,2,20,378,Daydaye,MMR017026
 Yes - cannot see at all,1,3,1,2,3,-,4,-,2,1,1,2,2,1,3,-,-,1,1,-,-,1,2,1,-,1,-,-,1,-,2,2,1,-,-,-,-,1,1,-,-,1,1,1,-,1,-,1,1,-,1,2,4,3,1,6,2,2,1,2,8,3,1,2,1,2,2,5,-,-,7,1,2,1,4,9,4,4,11,3,6,1,6,3,3,4,2,1,4,-,9,180,Daydaye,MMR017026
 Total,3100,3771,3807,3688,4218,4135,4709,4641,4250,4381,4565,4325,4627,4563,4221,3801,3171,3164,3403,2844,3474,2657,2679,2630,2423,3314,2655,3306,3534,3217,4020,3223,3200,3351,2696,3842,2814,2880,3333,3063,3442,2277,3234,2545,2481,3016,2342,2315,2499,1952,2496,1836,1945,2168,1847,2198,1736,1466,1573,1374,1689,1150,1238,1321,1016,1234,873,822,622,488,661,342,375,435,431,674,416,313,364,189,310,221,198,225,178,167,127,81,62,53,214,202926,Daydaye,MMR017026
