Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,5191,5442,6073,6148,6328,6290,6838,6728,6233,6484,6982,6981,7413,7050,6533,6225,5389,5310,5681,4748,5838,4475,4742,4725,4160,5243,4153,4474,4981,4473,5613,4305,4553,5018,4004,5223,4046,4020,4796,4140,4818,3270,4647,3717,3476,4350,3525,3294,3692,2934,3668,2804,2975,3143,2698,3246,2554,2214,2405,2030,2638,1665,1775,1709,1440,1687,1217,1146,890,650,1015,573,635,668,598,893,516,404,495,272,424,280,242,264,233,240,171,117,101,50,224,305741,Maubin,MMR017019
 Yes - some difficulty,4,8,6,6,10,10,7,13,16,8,7,8,9,15,10,7,11,11,13,7,11,9,6,7,14,15,12,9,13,16,25,14,20,19,20,21,22,29,36,39,55,58,99,78,74,109,132,122,147,109,163,143,160,180,144,211,175,146,197,162,239,168,145,209,172,225,167,186,139,92,217,103,110,140,140,213,122,117,137,94,128,90,102,87,88,68,54,40,34,28,120,7181,Maubin,MMR017019
 Yes - a lot of difficulty,8,3,-,-,1,1,3,2,1,1,2,2,2,3,3,1,3,2,2,-,-,1,1,3,3,1,6,1,2,3,3,3,1,2,2,2,4,2,5,2,3,1,8,5,4,13,7,13,8,6,9,7,8,7,8,10,16,6,15,10,20,14,9,21,13,25,22,24,16,9,22,15,16,25,21,41,18,14,21,25,28,22,21,26,17,25,18,9,5,8,28,849,Maubin,MMR017019
 Yes - cannot see at all,4,1,-,-,2,1,2,2,3,1,2,1,-,1,3,1,2,2,2,2,1,2,1,-,-,2,2,2,1,1,2,-,-,2,-,2,-,1,1,3,-,-,1,-,2,-,2,1,-,1,5,3,5,2,2,5,4,6,1,6,7,3,7,8,3,7,6,6,5,4,9,3,2,5,9,14,4,7,5,7,10,5,11,3,9,10,13,2,5,6,26,322,Maubin,MMR017019
 Total,5207,5454,6079,6154,6341,6302,6850,6745,6253,6494,6993,6992,7424,7069,6549,6234,5405,5325,5698,4757,5850,4487,4750,4735,4177,5261,4173,4486,4997,4493,5643,4322,4574,5041,4026,5248,4072,4052,4838,4184,4876,3329,4755,3800,3556,4472,3666,3430,3847,3050,3845,2957,3148,3332,2852,3472,2749,2372,2618,2208,2904,1850,1936,1947,1628,1944,1412,1362,1050,755,1263,694,763,838,768,1161,660,542,658,398,590,397,376,380,347,343,256,168,145,92,398,314093,Maubin,MMR017019
