Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,958,970,929,1095,1037,1060,1024,1080,989,936,972,845,953,931,933,816,796,732,714,611,680,522,515,622,552,636,519,544,603,538,666,481,524,471,437,561,444,419,454,334,500,389,454,416,346,446,330,350,369,288,423,290,282,288,320,291,249,230,242,167,233,156,152,147,138,166,110,117,89,69,102,41,54,63,55,57,37,38,54,24,39,28,18,22,29,15,9,6,4,3,27,37675,Khampat(ST),MMR005030
 Yes - some difficulty,5,2,-,2,2,1,2,2,5,2,1,3,1,4,3,3,3,4,2,2,-,-,-,1,1,3,5,4,1,2,5,1,5,3,2,4,3,5,6,2,18,4,13,10,24,24,22,14,19,25,35,30,31,30,31,23,25,19,26,18,37,19,16,24,16,29,14,17,9,10,21,8,10,15,5,10,6,11,13,10,13,10,8,3,9,9,1,2,1,1,1,901,Khampat(ST),MMR005030
 Yes - a lot of difficulty,2,1,-,-,1,-,-,-,-,-,-,1,1,-,1,-,1,-,-,1,1,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,-,1,1,2,1,-,-,2,2,2,2,1,1,-,2,3,3,2,4,4,3,2,5,2,6,1,2,5,1,2,1,4,3,3,1,-,1,7,1,1,1,1,2,1,1,-,2,7,114,Khampat(ST),MMR005030
 Yes - cannot see at all,3,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1,1,1,1,-,2,-,-,-,1,2,-,1,-,-,-,1,2,-,-,1,2,1,1,2,1,-,-,-,1,-,-,1,1,-,-,-,3,38,Khampat(ST),MMR005030
 Total,968,973,929,1098,1041,1062,1026,1082,994,938,973,849,955,935,937,819,800,736,716,614,681,522,515,623,555,639,524,548,605,540,671,482,529,475,439,566,449,424,460,336,519,393,468,426,371,471,354,366,388,313,460,322,315,321,353,316,275,251,273,188,272,179,173,176,156,201,126,140,99,82,130,50,66,80,66,71,47,52,68,35,59,39,28,26,39,27,12,9,5,6,38,38728,Khampat(ST),MMR005030
