Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4457,4554,5305,5424,5688,5579,5893,5907,5635,5504,5773,5532,5960,6044,5624,5480,4818,4814,5143,4238,5022,3790,4192,4267,3962,4620,3807,3751,4144,3610,4507,3193,3581,3587,2934,3982,2874,2977,3492,2943,3525,2347,3137,2917,2599,3479,2591,2383,2725,2264,2996,2170,2184,2279,2111,2340,1927,1631,1723,1425,1891,1055,1158,1004,941,1174,828,866,685,464,815,363,448,465,393,759,418,323,382,223,372,194,206,173,133,200,104,56,59,50,208,247770,Kyauktaga,MMR007006
 Yes - some difficulty,16,5,1,5,1,2,4,6,2,5,10,8,6,10,7,7,4,4,6,10,7,3,3,4,5,7,4,8,8,6,10,8,13,7,7,11,6,8,13,16,24,20,23,28,42,54,29,50,44,42,71,63,52,68,54,55,68,49,64,63,97,48,60,60,61,73,66,71,69,42,87,48,41,59,61,124,73,46,67,37,81,35,42,37,48,47,29,19,19,9,58,2950,Kyauktaga,MMR007006
 Yes - a lot of difficulty,1,2,1,1,1,-,1,3,1,2,1,1,2,-,-,-,-,-,1,1,-,1,-,-,3,1,-,3,-,-,1,-,1,1,1,2,-,2,1,-,2,-,1,2,3,5,-,5,2,2,3,1,4,2,-,3,6,6,5,5,7,2,8,6,3,4,3,9,7,2,8,7,10,9,6,20,6,5,7,5,9,10,6,10,7,11,9,2,1,2,21,315,Kyauktaga,MMR007006
 Yes - cannot see at all,-,1,2,-,1,1,-,-,3,1,1,1,-,-,-,-,2,-,-,-,1,1,-,1,1,1,1,-,-,2,-,1,-,-,-,1,-,1,2,-,-,1,-,2,3,-,2,2,-,1,1,1,3,-,1,1,1,1,3,1,8,2,2,2,5,6,3,1,1,2,5,1,6,2,4,10,2,6,1,6,7,1,2,9,-,9,-,3,2,1,18,177,Kyauktaga,MMR007006
 Total,4474,4562,5309,5430,5691,5582,5898,5916,5641,5512,5785,5542,5968,6054,5631,5487,4824,4818,5150,4249,5030,3795,4195,4272,3971,4629,3812,3762,4152,3618,4518,3202,3595,3595,2942,3996,2880,2988,3508,2959,3551,2368,3161,2949,2647,3538,2622,2440,2771,2309,3071,2235,2243,2349,2166,2399,2002,1687,1795,1494,2003,1107,1228,1072,1010,1257,900,947,762,510,915,419,505,535,464,913,499,380,457,271,469,240,256,229,188,267,142,80,81,62,305,251212,Kyauktaga,MMR007006
