Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2374,2143,2353,2452,2419,2502,2385,2554,2515,2482,2579,2205,2683,2690,2499,2143,2151,2104,2383,1789,2227,1518,1649,1648,1551,1889,1453,1408,1724,1462,2262,1202,1465,1446,1152,1637,1312,1213,1384,1040,1806,926,1236,1233,937,1424,854,747,970,635,1383,610,837,821,696,883,705,528,580,392,880,307,389,386,304,475,264,281,241,131,434,135,169,174,131,208,119,69,118,42,165,32,50,50,40,69,24,22,17,16,91,102083,Waingmaw,MMR001002
 Yes - some difficulty,10,2,5,1,1,2,6,12,4,9,7,6,8,14,17,8,10,12,15,7,9,9,7,5,11,10,7,7,8,11,18,8,11,13,20,18,14,21,20,29,58,35,56,64,42,103,79,75,75,76,148,70,107,97,102,133,103,67,86,60,164,83,78,98,68,95,55,61,69,44,123,35,52,59,44,83,50,26,32,21,86,12,19,20,16,25,20,16,13,5,42,3662,Waingmaw,MMR001002
 Yes - a lot of difficulty,5,2,2,2,-,1,2,1,5,-,3,1,2,7,3,5,2,3,5,2,1,1,-,-,1,2,1,6,1,1,5,-,1,2,1,1,3,1,2,1,10,3,2,5,3,3,7,2,7,6,14,5,10,13,8,8,6,6,5,10,17,6,7,8,6,14,5,10,8,6,24,4,6,6,6,14,6,3,10,4,15,5,6,7,8,6,5,2,2,4,31,478,Waingmaw,MMR001002
 Yes - cannot see at all,1,-,-,1,1,-,-,-,1,2,1,-,1,1,1,3,-,-,1,-,1,-,1,-,1,-,1,-,-,-,1,1,-,3,-,-,1,1,1,-,-,-,1,3,2,3,-,1,2,-,5,2,2,2,-,1,1,4,1,3,1,1,3,2,2,1,1,4,-,2,9,-,1,1,1,6,1,4,-,2,7,3,1,1,1,5,-,1,1,6,16,143,Waingmaw,MMR001002
 Total,2390,2147,2360,2456,2421,2505,2393,2567,2525,2493,2590,2212,2694,2712,2520,2159,2163,2119,2404,1798,2238,1528,1657,1653,1564,1901,1462,1421,1733,1474,2286,1211,1477,1464,1173,1656,1330,1236,1407,1070,1874,964,1295,1305,984,1533,940,825,1054,717,1550,687,956,933,806,1025,815,605,672,465,1062,397,477,494,380,585,325,356,318,183,590,174,228,240,182,311,176,102,160,69,273,52,76,78,65,105,49,41,33,31,180,106366,Waingmaw,MMR001002
