Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2163,2367,2532,2596,2745,2823,3056,2898,2795,2712,3106,2570,2980,2821,2739,2396,2319,2076,2248,1650,2179,1415,1652,1587,1491,2031,1442,1501,1642,1322,2058,1233,1481,1373,1159,1904,1145,1239,1548,1157,1866,990,1577,1306,1095,1742,1123,1033,1208,868,1446,751,911,888,764,1103,821,567,649,473,937,365,445,384,369,675,278,355,261,166,500,132,201,221,165,391,135,111,174,62,233,55,90,82,49,103,42,48,27,16,103,110507,Kyaukkyi,MMR007011
 Yes - some difficulty,10,8,2,1,5,2,4,7,3,6,5,4,4,9,4,7,8,5,10,-,9,3,6,3,4,9,5,5,9,7,6,6,9,2,3,11,10,11,16,20,32,16,32,29,30,62,36,32,49,39,74,53,48,46,55,70,54,44,48,38,103,29,32,51,52,91,42,36,37,28,112,20,26,43,34,82,48,27,55,20,72,16,22,22,22,26,16,13,8,6,30,2366,Kyaukkyi,MMR007011
 Yes - a lot of difficulty,-,2,1,-,1,-,2,1,3,1,-,1,3,-,2,2,1,2,-,-,4,3,1,1,-,1,-,1,1,-,1,1,-,-,1,1,-,2,3,3,4,-,-,-,4,1,-,1,3,2,6,3,3,1,1,3,1,6,7,-,14,6,5,12,4,14,3,8,10,1,23,3,5,9,5,14,4,3,10,3,15,4,7,5,3,11,3,3,3,4,11,317,Kyaukkyi,MMR007011
 Yes - cannot see at all,4,1,1,-,2,1,1,-,2,-,2,1,1,-,-,-,-,-,-,2,1,1,-,-,2,-,-,2,1,1,1,-,-,-,-,1,1,-,-,-,1,1,1,-,-,-,-,2,1,1,-,-,-,-,-,1,1,1,-,1,2,1,-,1,1,5,3,2,4,-,11,-,3,2,1,11,-,-,4,1,6,-,2,6,1,7,4,1,2,1,17,139,Kyaukkyi,MMR007011
 Total,2177,2378,2536,2597,2753,2826,3063,2906,2803,2719,3113,2576,2988,2830,2745,2405,2328,2083,2258,1652,2193,1422,1659,1591,1497,2041,1447,1509,1653,1330,2066,1240,1490,1375,1163,1917,1156,1252,1567,1180,1903,1007,1610,1335,1129,1805,1159,1068,1261,910,1526,807,962,935,820,1177,877,618,704,512,1056,401,482,448,426,785,326,401,312,195,646,155,235,275,205,498,187,141,243,86,326,75,121,115,75,147,65,65,40,27,161,113329,Kyaukkyi,MMR007011
