Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3158,3445,3695,4016,4158,3859,4023,4299,3876,3824,4021,3882,4054,4156,3817,3617,3263,3372,3816,3179,3900,3175,3168,3228,3239,3854,3215,3269,3545,3184,3890,2671,3100,2918,2461,3528,2565,2597,3036,2440,3167,2151,2847,2842,2304,3422,2180,2297,2525,1960,2655,1703,1866,1887,1630,2116,1542,1465,1571,1221,1952,1024,1217,1174,1137,1420,699,854,788,503,909,424,549,519,429,913,368,287,401,215,435,195,211,190,164,232,112,100,75,56,200,199616,Thazi,MMR010030
 Yes - some difficulty,3,-,1,2,4,3,3,2,5,5,6,5,7,9,6,2,3,5,7,5,10,4,5,5,5,9,6,6,9,7,11,5,9,4,3,12,6,15,14,12,27,22,29,33,23,45,42,47,44,37,67,40,39,42,49,46,53,38,49,41,89,39,53,61,58,67,44,53,58,30,65,30,53,56,55,82,46,52,61,32,76,36,32,33,22,44,20,15,6,6,67,2494,Thazi,MMR010030
 Yes - a lot of difficulty,13,6,3,3,-,-,-,-,1,1,-,2,2,1,2,-,-,2,-,-,-,-,1,-,-,3,1,-,-,-,1,1,-,-,1,1,-,1,1,-,2,-,2,1,2,2,2,1,4,1,2,2,1,2,1,2,3,4,4,6,9,6,4,5,4,9,5,7,7,5,9,8,9,7,6,19,7,4,10,6,16,6,5,7,7,17,4,2,1,3,12,317,Thazi,MMR010030
 Yes - cannot see at all,4,1,-,-,-,-,1,-,-,-,2,-,-,-,-,1,1,-,-,1,-,1,-,-,-,1,1,2,-,3,1,-,1,2,-,2,-,2,1,2,3,2,1,1,1,3,-,1,3,-,7,-,1,1,1,-,3,-,1,1,5,2,3,5,7,3,1,1,4,3,8,3,6,8,2,12,6,8,6,4,13,5,10,11,7,17,4,8,3,-,18,253,Thazi,MMR010030
 Total,3178,3452,3699,4021,4162,3862,4027,4301,3882,3830,4029,3889,4063,4166,3825,3620,3267,3379,3823,3185,3910,3180,3174,3233,3244,3867,3223,3277,3554,3194,3903,2677,3110,2924,2465,3543,2571,2615,3052,2454,3199,2175,2879,2877,2330,3472,2224,2346,2576,1998,2731,1745,1907,1932,1681,2164,1601,1507,1625,1269,2055,1071,1277,1245,1206,1499,749,915,857,541,991,465,617,590,492,1026,427,351,478,257,540,242,258,241,200,310,140,125,85,65,297,202680,Thazi,MMR010030
