Disability_seeing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4009,4299,4393,4740,5043,4316,4761,5080,4782,4986,5102,5182,5506,6224,6311,5598,5111,5066,5620,5070,5598,4603,4679,4754,4318,4721,4441,4306,5008,4322,5612,3891,4577,4262,3892,4866,3783,3765,4392,3601,4662,3262,4044,3835,3466,4239,3306,3258,3796,2975,3844,2718,3190,3180,2974,3226,2904,2478,2627,2192,2811,1638,2014,1856,1521,2092,1256,1488,1163,819,1195,692,822,845,721,1182,688,465,595,333,536,289,353,362,298,340,250,175,133,94,496,284288,Mawlamyine,MMR011001
 Yes - some difficulty,8,5,1,5,2,2,-,3,8,3,3,5,8,15,10,9,17,10,12,6,7,7,6,8,11,9,7,10,10,13,9,8,7,7,11,16,17,19,14,19,30,27,45,43,46,65,53,72,72,78,109,72,94,88,72,112,116,111,110,83,158,85,99,113,96,145,74,106,82,87,101,58,92,78,88,161,101,73,93,49,101,61,68,55,67,74,57,46,27,25,146,4511,Mawlamyine,MMR011001
 Yes - a lot of difficulty,2,-,-,-,1,2,1,-,1,1,1,1,-,1,1,3,-,3,2,-,2,-,1,-,-,1,1,-,1,2,-,1,1,3,-,1,1,2,1,1,3,1,2,2,4,1,3,3,3,3,4,3,9,3,3,6,7,8,8,7,9,6,3,5,5,8,10,7,4,3,12,7,6,5,6,10,9,5,9,6,10,5,9,4,9,17,7,7,5,3,21,354,Mawlamyine,MMR011001
 Yes - cannot see at all,-,-,-,-,2,-,-,3,-,2,4,1,-,1,2,1,1,1,1,-,1,-,1,1,1,3,2,-,-,5,3,2,-,3,2,4,-,-,-,2,1,1,1,-,2,1,-,1,-,1,1,1,4,4,1,3,-,1,6,4,3,-,4,8,3,5,4,5,7,4,5,1,6,4,1,8,7,3,5,1,4,2,9,7,6,3,4,5,2,5,22,235,Mawlamyine,MMR011001
 Total,4019,4304,4394,4745,5048,4320,4762,5086,4791,4992,5110,5189,5514,6241,6324,5611,5129,5080,5635,5076,5608,4610,4687,4763,4330,4734,4451,4316,5019,4342,5624,3902,4585,4275,3905,4887,3801,3786,4407,3623,4696,3291,4092,3880,3518,4306,3362,3334,3871,3057,3958,2794,3297,3275,3050,3347,3027,2598,2751,2286,2981,1729,2120,1982,1625,2250,1344,1606,1256,913,1313,758,926,932,816,1361,805,546,702,389,651,357,439,428,380,434,318,233,167,127,685,289388,Mawlamyine,MMR011001
