Read_and_write,Sex_Male,Sex_Female,Sex_Total,Township,MIMU_code
 Literate,96704,116314,213018,Kyaukpadaung,MMR010020
 Illiterate,4495,17023,21518,Kyaukpadaung,MMR010020
 Total,101199,133337,234536,Kyaukpadaung,MMR010020
