Read_and_write,Sex_Male,Sex_Female,Sex_Total,Township,MIMU_code
 Literate,28129,31265,59394,Zigon,MMR008011
 Illiterate,966,1602,2568,Zigon,MMR008011
 Total,29095,32867,61962,Zigon,MMR008011
