Read_and_write,Sex_Male,Sex_Female,Sex_Total,Township,MIMU_code
 Literate,76560,85525,162085,Thazi,MMR010030
 Illiterate,3769,10751,14520,Thazi,MMR010030
 Total,80329,96276,176605,Thazi,MMR010030
