Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1309,1269,1213,1372,1321,1327,1310,1194,1242,1239,1134,1013,1041,1025,1009,891,870,778,788,567,661,480,455,513,491,559,476,492,579,488,648,436,449,406,461,559,418,402,421,341,506,299,443,559,492,502,303,274,349,298,496,266,256,268,284,267,248,210,244,203,314,182,148,198,178,201,118,108,118,90,140,59,57,78,59,84,36,28,45,38,59,14,18,21,20,25,9,4,3,7,55,40928,Mindat,MMR004006
 Yes - some difficulty,3,2,4,4,4,5,8,8,10,11,5,7,14,6,1,6,5,7,4,6,9,6,7,6,9,7,3,3,10,3,6,3,4,6,7,10,7,8,4,3,11,3,12,23,25,24,10,17,15,29,38,16,21,32,17,39,22,16,25,30,50,23,13,32,37,30,20,30,28,14,35,14,22,29,19,18,9,9,12,14,34,6,1,10,1,3,4,3,3,-,20,1209,Mindat,MMR004006
 Yes - a lot of difficulty,-,1,-,2,-,3,-,-,1,1,1,1,1,2,-,3,-,1,1,-,3,3,1,3,2,3,5,3,3,1,3,1,2,1,1,4,1,-,5,1,3,1,1,2,4,7,5,1,4,3,5,5,1,4,4,5,-,4,4,5,9,3,3,4,3,9,4,2,6,-,11,2,2,11,6,8,4,4,6,2,12,5,2,5,1,5,-,-,-,-,12,273,Mindat,MMR004006
 Yes - cannot hear at all,-,1,-,-,1,3,4,-,2,2,-,1,1,1,-,3,2,1,1,3,3,6,3,8,5,6,-,4,4,2,1,1,-,1,-,2,1,2,-,3,6,-,2,6,4,4,5,3,3,2,5,3,-,3,3,5,3,1,2,4,3,1,2,1,-,5,1,1,2,1,3,2,-,1,3,3,-,1,2,-,4,1,-,2,-,1,-,-,1,-,7,190,Mindat,MMR004006
 Total,1312,1273,1217,1378,1326,1338,1322,1202,1255,1253,1140,1022,1057,1034,1010,903,877,787,794,576,676,495,466,530,507,575,484,502,596,494,658,441,455,414,469,575,427,412,430,348,526,303,458,590,525,537,323,295,371,332,544,290,278,307,308,316,273,231,275,242,376,209,166,235,218,245,143,141,154,105,189,77,81,119,87,113,49,42,65,54,109,26,21,38,22,34,13,7,7,7,94,42600,Mindat,MMR004006
