Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1865,2058,1991,2118,2327,2213,2353,2274,2048,2333,2395,2373,2468,2514,2263,2132,1949,2056,2171,1876,2165,1785,1933,1726,1582,2025,1630,1897,1975,1742,2290,1824,1943,2073,1676,2311,1787,1766,1963,1744,1987,1521,1912,1597,1506,1881,1518,1550,1599,1396,1729,1336,1374,1584,1250,1635,1216,1188,1194,1011,1480,1057,954,1094,848,1073,731,776,546,300,563,306,416,422,380,660,356,270,379,187,328,198,192,189,159,182,99,73,55,48,143,126062,Monyo,MMR008013
 Yes - some difficulty,2,2,2,-,2,1,3,1,5,2,4,2,6,4,1,2,2,3,1,1,2,1,-,-,2,3,-,3,4,6,4,7,2,5,2,1,3,1,2,6,3,5,7,2,8,12,5,5,6,2,10,7,8,9,8,17,12,11,12,13,29,17,13,24,25,26,22,37,13,11,40,20,34,37,38,69,43,34,50,30,58,33,39,45,34,39,19,16,18,10,56,1241,Monyo,MMR008013
 Yes - a lot of difficulty,1,-,1,-,1,-,1,2,2,-,-,1,-,-,2,1,-,-,2,-,2,1,1,-,-,-,-,-,1,1,1,1,1,1,-,4,1,1,2,-,-,1,-,-,2,1,-,2,1,1,1,1,-,2,-,1,3,2,2,-,3,-,1,1,1,1,3,4,4,-,2,4,6,4,7,1,2,8,6,2,4,5,6,7,10,6,3,9,3,4,11,180,Monyo,MMR008013
 Yes - cannot hear at all,5,1,1,-,2,-,-,-,-,1,-,-,-,1,1,1,-,1,-,1,2,1,1,-,-,1,1,-,-,-,-,-,-,1,-,1,-,-,1,1,2,-,-,-,1,2,1,-,2,2,3,-,-,3,1,2,-,1,2,1,2,3,1,1,-,2,1,-,-,-,2,-,1,1,-,2,1,2,-,-,4,1,2,1,1,2,1,1,1,3,3,87,Monyo,MMR008013
 Total,1873,2061,1995,2118,2332,2214,2357,2277,2055,2336,2399,2376,2474,2519,2267,2136,1951,2060,2174,1878,2171,1788,1935,1726,1584,2029,1631,1900,1980,1749,2295,1832,1946,2080,1678,2317,1791,1768,1968,1751,1992,1527,1919,1599,1517,1896,1524,1557,1608,1401,1743,1344,1382,1598,1259,1655,1231,1202,1210,1025,1514,1077,969,1120,874,1102,757,817,563,311,607,330,457,464,425,732,402,314,435,219,394,237,239,242,204,229,122,99,77,65,213,127570,Monyo,MMR008013
