Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1800,2026,2074,2489,2868,2962,2922,3052,2978,3142,3183,3022,3776,3823,3150,3066,2567,2536,3218,2114,2360,1662,2094,2114,1926,2499,1698,1861,2107,1578,2328,1476,1745,1685,1353,1942,1310,1376,1575,1079,1637,1045,1769,1523,1307,1926,1241,1223,1455,1153,1721,1031,1273,1255,1055,1310,992,863,944,616,1109,519,769,697,635,962,461,546,482,249,651,178,304,302,246,515,256,210,282,117,277,94,124,103,106,106,68,48,32,25,111,128459,Ponnagyun,MMR012002
 Yes - some difficulty,5,5,3,6,6,3,2,1,3,2,4,2,2,7,6,5,3,6,1,4,3,1,2,-,3,2,3,4,5,2,2,3,2,4,1,8,5,3,6,5,9,3,6,6,3,7,5,8,4,3,14,5,7,6,3,14,9,12,10,7,22,13,13,17,19,46,13,25,23,12,51,21,23,21,17,54,36,19,21,15,53,12,13,20,18,27,13,11,4,3,23,959,Ponnagyun,MMR012002
 Yes - a lot of difficulty,2,-,-,1,1,2,1,1,1,2,-,-,-,1,1,-,-,-,2,2,-,-,1,1,-,-,-,2,3,-,1,1,2,-,1,1,2,1,1,-,1,-,1,1,-,2,2,-,-,3,4,1,5,2,5,2,2,4,2,1,4,2,3,3,3,4,1,4,1,-,8,2,2,7,1,11,3,3,7,3,15,1,3,7,1,1,5,1,4,-,7,189,Ponnagyun,MMR012002
 Yes - cannot hear at all,6,-,-,2,2,1,2,1,1,2,4,1,6,6,-,2,-,2,3,3,4,1,2,4,2,6,1,4,1,2,1,-,1,-,1,1,-,2,4,1,3,2,-,-,-,1,-,-,-,-,3,1,1,4,1,2,-,-,-,-,2,-,2,2,3,1,3,1,-,2,5,2,2,-,-,3,-,1,2,2,1,1,-,1,2,2,-,2,2,1,1,146,Ponnagyun,MMR012002
 Total,1813,2031,2077,2498,2877,2968,2927,3055,2983,3148,3191,3025,3784,3837,3157,3073,2570,2544,3224,2123,2367,1664,2099,2119,1931,2507,1702,1871,2116,1582,2332,1480,1750,1689,1356,1952,1317,1382,1586,1085,1650,1050,1776,1530,1310,1936,1248,1231,1459,1159,1742,1038,1286,1267,1064,1328,1003,879,956,624,1137,534,787,719,660,1013,478,576,506,263,715,203,331,330,264,583,295,233,312,137,346,108,140,131,127,136,86,62,42,29,142,129753,Ponnagyun,MMR012002
