Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3760,4021,4516,4847,4810,4636,4872,4676,4548,4368,4689,4423,4978,4924,4644,4041,3239,3031,3124,2690,3135,2488,2706,2580,2222,2807,2251,2334,2516,2128,2969,2139,2401,2444,2107,3028,2179,2261,2699,2027,2874,1868,2474,2403,2149,3059,2026,2046,2329,1761,2537,1734,1960,1944,1772,2321,1769,1536,1563,1161,2000,975,1247,1159,956,1463,752,888,681,452,991,367,489,508,369,789,378,293,322,157,373,157,170,167,141,240,101,81,69,47,235,192561,Kyaikemaraw,MMR011002
 Yes - some difficulty,16,7,3,3,5,7,11,8,10,9,11,14,10,19,12,7,14,7,3,7,5,3,6,9,7,8,7,9,8,3,14,7,6,11,11,15,8,9,14,9,19,10,23,15,22,35,21,25,28,23,43,21,29,34,39,66,56,40,45,44,76,43,51,57,54,81,47,68,57,33,102,32,59,50,44,108,65,44,84,17,99,38,42,52,45,67,32,30,23,9,97,2696,Kyaikemaraw,MMR011002
 Yes - a lot of difficulty,1,-,1,-,2,-,-,2,3,3,1,-,4,2,2,6,2,2,-,3,3,1,3,-,-,1,-,-,1,1,7,-,-,2,2,4,2,1,1,1,1,3,2,1,1,5,2,1,-,2,3,4,3,3,5,4,3,3,3,2,5,4,4,8,3,5,1,6,2,8,15,3,15,5,6,13,10,8,12,3,22,7,6,2,5,16,8,9,4,5,31,366,Kyaikemaraw,MMR011002
 Yes - cannot hear at all,3,-,-,1,1,3,2,6,1,4,3,1,1,2,3,-,1,4,1,1,5,3,1,2,1,-,1,-,1,2,2,1,1,2,3,2,2,4,2,2,7,2,4,1,2,2,1,2,1,-,4,1,4,1,2,2,4,2,2,2,1,-,1,1,-,2,-,-,-,2,4,3,-,3,4,6,2,1,2,-,3,1,4,3,3,2,3,2,2,1,10,187,Kyaikemaraw,MMR011002
 Total,3780,4028,4520,4851,4818,4646,4885,4692,4562,4384,4704,4438,4993,4947,4661,4054,3256,3044,3128,2701,3148,2495,2716,2591,2230,2816,2259,2343,2526,2134,2992,2147,2408,2459,2123,3049,2191,2275,2716,2039,2901,1883,2503,2420,2174,3101,2050,2074,2358,1786,2587,1760,1996,1982,1818,2393,1832,1581,1613,1209,2082,1022,1303,1225,1013,1551,800,962,740,495,1112,405,563,566,423,916,455,346,420,177,497,203,222,224,194,325,144,122,98,62,373,195810,Kyaikemaraw,MMR011002
