Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1097,1037,1091,1206,1187,1237,1253,1257,1142,1108,1103,1002,1125,1153,1096,939,838,832,1072,865,988,747,829,879,754,1008,808,783,863,742,983,671,753,725,619,779,599,542,624,500,664,429,589,492,408,642,373,345,424,311,458,297,348,322,284,373,263,214,188,123,233,116,119,103,115,185,88,64,64,49,85,33,42,32,31,63,35,22,28,14,31,4,13,13,12,15,13,8,4,3,23,46043,Bokepyin,MMR006010
 Yes - some difficulty,18,9,12,10,6,4,4,5,4,7,7,3,4,4,6,2,5,2,5,3,8,5,5,1,8,8,4,3,7,5,9,5,8,4,6,8,-,3,5,9,9,6,13,14,5,16,4,6,10,10,13,5,9,5,14,22,5,11,12,8,22,5,12,13,17,17,7,11,7,7,19,10,4,12,6,16,3,3,7,3,9,3,4,2,2,7,3,2,-,1,10,672,Bokepyin,MMR006010
 Yes - a lot of difficulty,6,1,-,-,-,-,1,3,1,-,-,1,2,3,1,1,-,-,1,2,2,-,-,1,-,-,1,-,1,1,-,-,-,1,-,1,1,-,1,-,1,-,-,1,-,3,1,-,-,1,-,-,-,2,-,2,2,-,-,-,3,1,1,1,-,2,1,1,1,1,5,-,2,-,2,2,1,1,1,-,1,1,1,-,1,-,-,-,-,1,2,79,Bokepyin,MMR006010
 Yes - cannot hear at all,2,-,-,1,-,-,1,1,-,1,-,1,-,-,1,-,-,-,1,-,3,1,-,-,-,-,-,1,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,1,-,-,1,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,27,Bokepyin,MMR006010
 Total,1123,1047,1103,1217,1193,1241,1259,1266,1147,1116,1110,1007,1131,1160,1104,942,843,834,1079,870,1001,753,834,881,762,1016,813,787,872,749,992,676,761,730,625,789,600,545,630,509,674,435,602,508,414,661,379,351,434,323,471,302,357,329,298,398,270,226,200,131,258,122,132,117,132,204,96,76,72,57,109,43,49,44,39,83,39,26,36,17,41,8,18,15,15,22,16,10,4,6,35,46821,Bokepyin,MMR006010
