Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2814,2765,2525,2751,2495,2499,2460,2635,2541,2449,2506,2199,2451,2414,2332,2270,2254,2532,2717,2372,2561,2013,2063,2108,1800,2287,1834,1937,1929,1664,2045,1563,1636,1648,1440,1730,1382,1404,1527,1331,1457,1163,1405,1306,1125,1315,991,981,1000,892,1070,825,935,935,712,795,679,633,624,532,640,470,467,469,436,435,334,317,235,238,311,171,177,175,192,221,99,146,118,97,97,56,58,56,60,39,29,15,18,10,35,111479,Banmauk,MMR005023
 Yes - some difficulty,10,1,1,1,2,4,5,4,4,8,5,6,2,8,5,3,7,5,8,9,4,2,4,2,5,7,7,8,2,9,6,8,8,5,6,9,13,6,5,6,4,9,9,6,11,12,7,9,8,9,9,7,6,14,9,17,14,10,12,14,20,20,20,20,19,22,18,27,19,21,28,18,18,18,24,27,23,18,18,13,19,11,6,14,11,15,5,5,2,2,13,930,Banmauk,MMR005023
 Yes - a lot of difficulty,-,1,1,1,1,-,-,1,1,1,1,-,-,1,2,1,1,2,2,-,1,3,1,2,-,1,1,-,1,2,-,3,1,-,1,2,2,-,5,1,-,-,2,-,-,2,-,1,-,-,-,-,1,-,-,2,3,3,3,1,5,-,3,3,3,2,1,-,3,5,5,2,3,3,6,6,2,2,3,4,5,4,2,1,3,3,1,1,1,2,7,153,Banmauk,MMR005023
 Yes - cannot hear at all,-,-,2,2,3,2,1,1,-,2,-,-,1,5,-,2,-,2,-,-,4,-,2,2,1,3,2,3,3,-,6,2,2,1,1,1,2,-,1,1,2,-,2,-,1,1,-,2,1,-,3,-,1,-,2,-,1,1,1,1,3,-,-,1,2,-,1,-,2,-,1,2,-,1,1,2,1,1,-,2,-,-,-,1,2,1,1,1,1,-,-,106,Banmauk,MMR005023
 Total,2824,2767,2529,2755,2501,2505,2466,2641,2546,2460,2512,2205,2454,2428,2339,2276,2262,2541,2727,2381,2570,2018,2070,2114,1806,2298,1844,1948,1935,1675,2057,1576,1647,1654,1448,1742,1399,1410,1538,1339,1463,1172,1418,1312,1137,1330,998,993,1009,901,1082,832,943,949,723,814,697,647,640,548,668,490,490,493,460,459,354,344,259,264,345,193,198,197,223,256,125,167,139,116,121,71,66,72,76,58,36,22,22,14,55,112668,Banmauk,MMR005023
