Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1986,2157,2127,2205,2413,2115,2330,2368,2359,2571,2628,2654,2964,3482,3668,3499,3607,4056,4732,4279,4993,4557,4639,4531,4114,4381,3916,3868,4068,3679,4481,3131,3564,3336,2932,3368,2941,2724,3089,2682,3341,2366,2972,2749,2429,2979,2457,2480,2749,2259,2508,1953,2136,2178,1867,1951,1706,1667,1671,1411,1744,1053,1232,1243,955,1196,832,988,788,560,751,476,560,624,497,663,478,329,424,275,377,215,239,243,184,181,157,119,95,57,277,196835,Mayangon,MMR013042
 Yes - some difficulty,1,-,-,1,2,4,-,2,4,2,2,2,5,3,2,2,3,2,3,1,-,2,2,1,6,1,3,3,1,2,4,-,4,4,-,5,6,5,4,6,4,7,5,5,6,1,2,10,10,9,8,12,9,10,7,13,13,17,19,14,17,10,21,14,12,24,14,19,16,16,29,17,24,27,27,26,36,29,35,13,28,20,39,35,29,31,26,15,6,14,59,1009,Mayangon,MMR013042
 Yes - a lot of difficulty,-,-,-,-,-,-,-,-,-,1,2,-,1,1,1,-,-,-,2,-,-,-,-,2,2,-,1,1,1,-,2,-,2,1,2,-,2,1,1,1,4,-,3,1,1,-,-,1,1,-,-,1,1,1,1,1,1,1,3,3,5,-,4,2,4,6,1,3,2,4,1,-,1,4,2,6,2,1,3,3,3,3,5,6,3,5,5,2,5,2,8,152,Mayangon,MMR013042
 Yes - cannot hear at all,1,1,1,-,1,-,1,1,2,1,1,-,-,2,1,2,1,1,1,2,2,-,1,2,1,-,1,-,1,2,-,3,3,4,2,2,1,2,1,-,-,1,1,3,2,2,3,-,-,2,1,1,2,2,-,1,-,-,-,4,3,-,-,-,1,4,2,1,3,-,2,-,1,1,1,1,2,1,1,-,1,3,-,1,1,-,1,3,1,1,8,117,Mayangon,MMR013042
 Total,1988,2158,2128,2206,2416,2119,2331,2371,2365,2575,2633,2656,2970,3488,3672,3503,3611,4059,4738,4282,4995,4559,4642,4536,4123,4382,3921,3872,4071,3683,4487,3134,3573,3345,2936,3375,2950,2732,3095,2689,3349,2374,2981,2758,2438,2982,2462,2491,2760,2270,2517,1967,2148,2191,1875,1966,1720,1685,1693,1432,1769,1063,1257,1259,972,1230,849,1011,809,580,783,493,586,656,527,696,518,360,463,291,409,241,283,285,217,217,189,139,107,74,352,198113,Mayangon,MMR013042
