Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4083,4392,4864,5003,5352,5015,5427,5277,5277,5363,5946,5399,6210,6031,5645,5070,4382,4189,4329,3537,3909,3171,3306,3292,2874,3501,2900,3049,3240,2763,3790,2831,3118,3186,2694,3599,2847,2873,3303,2737,3655,2386,3275,2888,2639,3622,2633,2520,2884,2285,3151,2110,2606,2498,2154,2693,2106,1889,1873,1444,2378,1165,1383,1397,1238,1571,1047,1047,777,555,1073,473,511,585,489,793,434,326,417,218,411,201,219,226,150,216,136,102,85,41,268,235017,Thaton,MMR011007
 Yes - some difficulty,18,5,4,3,1,6,8,14,12,7,12,13,17,12,18,11,9,12,9,7,4,2,8,5,8,10,6,7,8,10,9,12,9,10,12,15,11,12,8,12,22,10,17,17,21,27,29,19,29,24,34,17,30,38,37,55,43,37,39,32,71,41,49,36,52,70,39,58,43,35,95,35,43,64,49,112,56,60,48,34,80,41,43,32,31,47,19,22,25,14,96,2493,Thaton,MMR011007
 Yes - a lot of difficulty,11,1,1,2,-,-,3,2,3,2,4,1,2,3,1,2,1,1,-,2,3,3,3,2,2,3,-,4,-,1,2,1,1,2,4,-,4,5,3,1,3,1,3,1,3,2,5,2,3,5,7,-,3,5,4,6,8,5,6,4,8,11,5,8,7,12,7,5,5,4,20,4,6,12,6,14,6,6,12,3,20,9,6,14,6,15,5,7,6,-,23,434,Thaton,MMR011007
 Yes - cannot hear at all,6,3,1,3,-,-,3,2,1,1,5,2,2,-,2,-,2,1,2,2,5,-,-,1,2,1,1,-,2,-,2,1,1,2,3,1,1,1,-,2,1,2,3,-,-,2,2,2,1,1,2,1,2,1,1,1,1,-,2,1,5,-,1,1,1,1,1,4,1,-,1,1,1,4,4,4,1,4,2,1,4,3,2,4,2,5,1,2,2,-,9,162,Thaton,MMR011007
 Total,4118,4401,4870,5011,5353,5021,5441,5295,5293,5373,5967,5415,6231,6046,5666,5083,4394,4203,4340,3548,3921,3176,3317,3300,2886,3515,2907,3060,3250,2774,3803,2845,3129,3200,2713,3615,2863,2891,3314,2752,3681,2399,3298,2906,2663,3653,2669,2543,2917,2315,3194,2128,2641,2542,2196,2755,2158,1931,1920,1481,2462,1217,1438,1442,1298,1654,1094,1114,826,594,1189,513,561,665,548,923,497,396,479,256,515,254,270,276,189,283,161,133,118,55,396,238106,Thaton,MMR011007
