Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1751,1934,1905,2180,2267,2278,2424,2427,2399,2442,2504,2523,2696,2693,2470,2491,2066,2111,2045,1739,2063,1726,1713,1640,1502,1959,1471,1765,2006,1763,2223,1638,1802,1890,1635,2020,1653,1631,1954,1768,1974,1390,1973,1529,1488,1793,1503,1383,1394,1237,1581,1151,1291,1374,1120,1322,1039,916,996,770,946,610,679,699,580,639,521,483,341,256,355,199,239,242,229,370,179,173,186,90,130,104,102,76,82,79,55,30,19,16,85,117185,Kawhmu,MMR013028
 Yes - some difficulty,18,3,1,2,1,5,7,9,2,-,7,7,5,6,7,10,2,2,4,7,4,4,5,2,4,6,3,3,7,3,7,9,6,7,8,12,8,6,9,8,20,13,12,22,10,13,17,15,19,15,24,18,11,18,19,32,32,25,22,23,23,29,32,35,36,44,35,33,33,23,37,28,26,35,37,71,37,39,43,29,43,24,36,30,26,23,29,16,16,7,30,1591,Kawhmu,MMR013028
 Yes - a lot of difficulty,2,-,1,-,-,1,-,1,1,1,4,-,-,-,2,-,1,-,2,1,1,3,-,1,-,1,2,1,3,-,3,-,1,-,1,1,-,-,-,-,1,2,2,1,1,2,1,-,4,3,-,2,5,-,1,4,1,1,1,3,3,2,2,3,2,2,1,4,3,3,3,3,7,6,7,8,6,4,3,3,7,6,8,4,7,2,2,3,3,2,7,196,Kawhmu,MMR013028
 Yes - cannot hear at all,-,-,-,-,-,-,-,2,4,9,1,2,-,-,1,1,-,-,1,-,-,-,-,1,-,-,-,1,1,-,1,-,-,1,-,1,-,-,-,-,1,-,1,-,1,-,1,1,-,1,-,-,1,1,-,2,1,1,1,-,1,2,-,2,2,2,1,2,-,1,1,1,2,2,-,1,-,1,1,-,-,3,1,2,2,1,-,1,2,-,4,78,Kawhmu,MMR013028
 Total,1771,1937,1907,2182,2268,2284,2431,2439,2406,2452,2516,2532,2701,2699,2480,2502,2069,2113,2052,1747,2068,1733,1718,1644,1506,1966,1476,1770,2017,1766,2234,1647,1809,1898,1644,2034,1661,1637,1963,1776,1996,1405,1988,1552,1500,1808,1522,1399,1417,1256,1605,1171,1308,1393,1140,1360,1073,943,1020,796,973,643,713,739,620,687,558,522,377,283,396,231,274,285,273,450,222,217,233,122,180,137,147,112,117,105,86,50,40,25,126,119050,Kawhmu,MMR013028
