Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3340,3485,3766,4383,4008,4218,4043,4006,4657,3635,5121,3470,4517,4056,3521,4031,3441,2982,4352,2432,4782,2114,2586,2587,2111,4326,2183,2104,2679,1971,5354,1655,1863,1629,1548,3925,1793,1558,1977,1313,4448,1300,1625,1689,1291,3594,1401,1143,1428,989,4088,1009,1186,1271,1026,2097,1139,808,815,472,2669,473,467,534,418,1137,357,373,280,180,1109,146,168,195,141,384,140,88,138,48,420,41,50,61,40,98,38,16,27,14,159,170750,Tantyan,MMR015004
 Yes - some difficulty,5,3,3,3,3,-,1,6,4,2,8,2,5,3,2,2,5,2,5,7,16,3,10,4,7,16,4,9,13,7,36,4,8,5,5,12,6,11,5,5,20,5,13,3,6,14,9,5,10,4,60,10,12,13,12,38,16,15,16,14,130,27,22,24,26,77,26,24,31,32,148,37,27,40,26,68,27,21,29,15,99,16,13,22,21,20,14,7,12,6,83,1722,Tantyan,MMR015004
 Yes - a lot of difficulty,2,1,1,-,-,-,-,-,1,-,1,-,1,1,1,2,1,3,2,-,7,1,1,3,1,4,3,2,1,2,5,2,3,4,1,5,-,3,-,1,5,-,2,-,-,2,1,1,1,1,4,-,1,3,2,1,1,-,3,-,7,1,-,1,2,4,1,1,3,-,5,1,-,1,1,6,1,2,2,4,4,1,-,3,4,4,1,3,2,3,23,185,Tantyan,MMR015004
 Yes - cannot hear at all,1,1,-,1,-,-,-,1,-,-,-,-,-,1,2,1,1,-,3,1,5,2,4,4,2,17,4,2,5,1,13,5,2,1,4,2,-,3,2,1,-,3,-,-,1,4,-,1,2,1,3,-,2,-,-,2,1,-,1,1,1,-,1,2,-,1,-,-,1,-,6,-,1,1,1,2,2,-,-,-,4,-,-,-,-,-,-,-,-,-,11,148,Tantyan,MMR015004
 Total,3348,3490,3770,4387,4011,4218,4044,4013,4662,3637,5130,3472,4523,4061,3526,4036,3448,2987,4362,2440,4810,2120,2601,2598,2121,4363,2194,2117,2698,1981,5408,1666,1876,1639,1558,3944,1799,1575,1984,1320,4473,1308,1640,1692,1298,3614,1411,1150,1441,995,4155,1019,1201,1287,1040,2138,1157,823,835,487,2807,501,490,561,446,1219,384,398,315,212,1268,184,196,237,169,460,170,111,169,67,527,58,63,86,65,122,53,26,41,23,276,172805,Tantyan,MMR015004
