Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2432,2548,2788,2884,3057,2874,2975,3199,2845,3028,3113,2654,3152,3225,3030,2876,2497,2610,2827,2527,3154,2469,2534,2640,2470,3072,2416,2713,2785,2615,3242,2458,2631,2608,2128,3033,2136,2324,2570,2437,2625,1878,2477,2205,1930,2813,1845,1929,2030,1714,2212,1499,1679,1772,1510,1944,1408,1488,1276,988,1485,859,1018,997,893,1169,592,743,520,337,764,414,476,490,443,708,323,374,411,207,324,211,219,195,139,195,102,84,55,34,156,161735,Pwint Phyu,MMR009008
 Yes - some difficulty,10,8,4,3,4,1,6,7,3,3,5,2,3,5,2,7,5,2,3,3,4,4,2,4,4,6,1,4,5,6,13,7,7,12,5,8,3,6,9,8,13,5,11,11,5,14,10,12,11,17,24,7,14,32,14,30,22,35,21,25,37,18,31,34,26,50,34,27,25,17,52,27,37,44,26,76,29,36,49,32,48,25,38,36,18,38,20,14,17,7,42,1547,Pwint Phyu,MMR009008
 Yes - a lot of difficulty,4,2,-,1,-,1,3,1,1,1,5,2,1,1,2,1,2,-,-,1,4,-,2,-,1,3,1,-,5,-,2,-,1,2,3,3,2,-,2,1,5,2,-,-,1,4,4,-,2,3,4,2,1,3,-,4,-,3,4,5,3,2,6,4,7,4,3,3,5,3,10,5,2,7,6,11,5,6,3,5,7,6,3,6,5,7,4,3,-,2,8,259,Pwint Phyu,MMR009008
 Yes - cannot hear at all,-,-,1,-,-,1,1,1,3,1,4,1,3,-,-,2,1,-,1,2,2,4,2,3,2,2,2,2,1,1,1,1,-,3,1,1,-,1,-,2,3,1,2,3,2,-,-,2,2,3,-,2,-,2,1,2,1,2,3,3,3,1,1,3,1,3,1,1,2,1,3,1,2,2,-,3,2,2,4,2,5,2,-,1,2,3,3,1,2,-,7,151,Pwint Phyu,MMR009008
 Total,2446,2558,2793,2888,3061,2877,2985,3208,2852,3033,3127,2659,3159,3231,3034,2886,2505,2612,2831,2533,3164,2477,2540,2647,2477,3083,2420,2719,2796,2622,3258,2466,2639,2625,2137,3045,2141,2331,2581,2448,2646,1886,2490,2219,1938,2831,1859,1943,2045,1737,2240,1510,1694,1809,1525,1980,1431,1528,1304,1021,1528,880,1056,1038,927,1226,630,774,552,358,829,447,517,543,475,798,359,418,467,246,384,244,260,238,164,243,129,102,74,43,213,163692,Pwint Phyu,MMR009008
