Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3146,3192,3855,4236,4124,3762,4476,4353,4067,4013,4334,4237,4581,4602,4055,3848,3595,3042,3226,2499,2990,2293,2442,2391,2141,2837,2136,2366,2592,2049,2840,2105,2309,2451,2025,2990,1988,2178,2559,2029,2549,1659,2390,2199,1870,2576,1908,1769,1992,1678,1995,1483,1610,1748,1393,1890,1377,1208,1213,966,1423,859,959,1097,914,1094,746,799,623,342,647,318,383,401,351,568,351,229,304,158,237,119,155,150,118,127,71,56,44,30,151,174251,Waw,MMR007004
 Yes - some difficulty,1,2,3,3,-,3,8,7,7,6,6,5,2,3,11,10,2,6,2,2,5,1,3,3,1,3,2,4,2,2,4,2,4,8,7,9,6,3,5,5,4,3,9,7,10,16,4,14,14,14,17,10,11,22,13,27,20,22,16,9,38,13,20,15,20,52,35,29,25,23,56,24,24,37,29,70,30,26,48,21,43,30,35,41,35,36,31,14,14,3,66,1413,Waw,MMR007004
 Yes - a lot of difficulty,-,1,2,-,-,1,1,3,-,2,2,1,-,1,2,1,1,1,-,-,2,1,2,1,1,3,2,2,-,-,2,-,-,1,2,-,-,1,5,2,-,1,3,-,-,1,1,1,3,1,3,1,7,2,4,1,2,-,3,2,3,-,1,3,4,8,3,3,3,1,5,2,1,3,5,5,9,5,8,4,9,3,8,7,3,8,7,3,2,-,14,222,Waw,MMR007004
 Yes - cannot hear at all,-,2,-,1,2,1,1,2,1,3,1,2,1,2,2,-,2,-,4,1,2,2,3,-,-,1,1,2,2,1,-,2,3,1,1,-,1,1,3,-,1,-,-,3,-,1,-,4,1,1,-,-,3,3,-,1,1,-,-,-,1,-,1,-,1,-,-,1,1,1,1,4,2,1,1,2,3,1,3,-,2,3,1,3,4,4,-,1,3,2,8,128,Waw,MMR007004
 Total,3147,3197,3860,4240,4126,3767,4486,4365,4075,4024,4343,4245,4584,4608,4070,3859,3600,3049,3232,2502,2999,2297,2450,2395,2143,2844,2141,2374,2596,2052,2846,2109,2316,2461,2035,2999,1995,2183,2572,2036,2554,1663,2402,2209,1880,2594,1913,1788,2010,1694,2015,1494,1631,1775,1410,1919,1400,1230,1232,977,1465,872,981,1115,939,1154,784,832,652,367,709,348,410,442,386,645,393,261,363,183,291,155,199,201,160,175,109,74,63,35,239,176014,Waw,MMR007004
