Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2438,2510,2793,2968,3196,2883,2948,3232,2871,2945,3246,3041,3342,3438,3200,3258,2691,2865,3040,2502,3304,2567,2416,2503,2411,3252,2304,2659,2831,2595,3319,2276,2653,2579,2122,3593,2294,2493,2747,2250,3096,1988,2638,2620,2001,3377,2064,2323,2264,1861,2738,1686,1755,1974,1653,2353,1479,1614,1585,1139,1956,1091,1316,1361,1049,1704,975,1121,762,574,1147,480,614,599,412,971,397,411,469,236,540,219,236,255,169,248,122,123,60,61,222,174683,Natogyi,MMR010019
 Yes - some difficulty,2,-,2,-,4,2,3,2,2,4,3,6,4,3,3,2,-,4,4,2,5,6,3,3,4,7,-,2,5,8,7,6,8,4,8,7,9,6,2,6,12,3,13,15,12,15,9,9,12,12,13,16,17,26,26,31,18,25,21,14,54,20,25,41,42,65,35,52,38,40,81,28,41,46,45,111,33,49,54,36,66,35,56,39,29,62,27,25,20,10,52,1834,Natogyi,MMR010019
 Yes - a lot of difficulty,-,-,-,1,-,1,1,1,-,-,2,1,1,5,-,-,2,-,-,-,3,-,-,2,-,1,1,-,2,-,2,3,-,1,-,2,1,2,-,4,-,2,2,1,6,4,2,2,3,1,6,3,5,8,4,9,6,5,3,4,5,4,6,6,13,8,5,8,5,4,16,6,5,5,4,19,8,11,10,4,15,5,8,9,6,14,8,5,1,2,22,362,Natogyi,MMR010019
 Yes - cannot hear at all,-,1,2,-,1,2,1,-,-,2,3,-,2,3,1,1,1,1,-,-,3,1,1,2,-,2,-,2,1,1,3,1,1,2,-,4,-,-,-,1,2,2,1,2,2,2,1,3,2,2,3,2,1,2,2,1,-,-,3,2,5,2,1,2,-,8,4,3,4,3,9,1,2,5,2,4,1,3,4,2,13,3,6,6,3,4,2,2,2,3,9,199,Natogyi,MMR010019
 Total,2440,2511,2797,2969,3201,2888,2953,3235,2873,2951,3254,3048,3349,3449,3204,3261,2694,2870,3044,2504,3315,2574,2420,2510,2415,3262,2305,2663,2839,2604,3331,2286,2662,2586,2130,3606,2304,2501,2749,2261,3110,1995,2654,2638,2021,3398,2076,2337,2281,1876,2760,1707,1778,2010,1685,2394,1503,1644,1612,1159,2020,1117,1348,1410,1104,1785,1019,1184,809,621,1253,515,662,655,463,1105,439,474,537,278,634,262,306,309,207,328,159,155,83,76,305,177078,Natogyi,MMR010019
