Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3249,3292,3614,3954,4009,3861,4165,3976,3949,4133,4087,3946,4343,4394,4021,3849,3723,3521,3865,3144,3849,2799,3013,2933,2568,3237,2576,2697,3087,2534,3353,2389,2653,2736,2278,3063,2278,2331,2712,2257,2875,1793,2564,2275,2024,2706,1929,1849,2125,1587,2213,1440,1651,1731,1399,1846,1418,1167,1255,943,1444,790,866,917,747,1060,604,723,559,342,595,277,336,374,283,525,318,163,262,109,226,117,124,145,94,135,80,53,38,29,158,181721,Kyaikto,MMR011009
 Yes - some difficulty,4,4,4,1,4,5,3,10,16,8,11,12,5,12,6,4,5,7,6,7,9,6,10,6,5,9,7,9,9,6,9,8,9,16,7,11,14,13,13,14,25,21,32,28,23,32,26,21,25,26,49,35,29,35,39,36,31,33,38,30,53,36,38,44,53,64,50,60,43,42,71,25,43,51,35,94,53,36,51,19,50,25,32,26,44,33,31,20,13,15,61,2249,Kyaikto,MMR011009
 Yes - a lot of difficulty,2,4,-,1,1,5,1,-,2,-,3,4,2,-,3,3,2,1,4,2,3,2,-,1,-,1,3,1,2,2,5,2,1,3,3,-,4,1,2,3,2,2,6,4,3,6,4,2,1,1,5,2,3,6,6,3,6,5,6,5,5,4,6,9,4,9,1,1,3,3,5,6,5,7,5,12,12,11,8,3,8,6,11,6,7,6,12,5,4,1,21,363,Kyaikto,MMR011009
 Yes - cannot hear at all,-,-,1,4,1,2,4,3,3,3,3,1,1,1,2,4,2,3,5,2,5,6,3,5,1,2,2,1,2,-,4,2,3,6,2,1,1,-,-,2,-,2,2,2,1,2,3,3,1,2,3,2,2,2,-,3,1,1,4,1,4,2,2,3,-,3,1,-,2,-,3,1,1,3,4,6,4,-,3,1,5,1,2,3,3,-,1,1,-,1,9,199,Kyaikto,MMR011009
 Total,3255,3300,3619,3960,4015,3873,4173,3989,3970,4144,4104,3963,4351,4407,4032,3860,3732,3532,3880,3155,3866,2813,3026,2945,2574,3249,2588,2708,3100,2542,3371,2401,2666,2761,2290,3075,2297,2345,2727,2276,2902,1818,2604,2309,2051,2746,1962,1875,2152,1616,2270,1479,1685,1774,1444,1888,1456,1206,1303,979,1506,832,912,973,804,1136,656,784,607,387,674,309,385,435,327,637,387,210,324,132,289,149,169,180,148,174,124,79,55,46,249,184532,Kyaikto,MMR011009
