Disability_hearing,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,379,404,386,433,511,417,468,513,561,583,519,514,524,538,486,468,504,445,409,390,458,366,373,376,434,430,427,449,506,476,531,470,522,495,404,592,488,487,511,442,584,506,555,584,497,590,504,472,488,467,520,397,479,475,438,443,367,362,324,305,342,255,286,301,272,261,224,214,157,156,152,115,158,123,118,156,100,103,89,66,59,45,36,38,48,42,22,12,12,9,35,32052,Kyaukhtu(ST),MMR009025
 Yes - some difficulty,-,-,-,-,-,1,1,3,2,4,1,2,3,2,5,1,3,-,3,1,1,-,1,3,-,1,3,1,1,2,4,2,3,5,2,2,2,4,1,2,4,3,2,9,6,4,10,6,9,8,13,9,18,5,12,8,8,9,11,5,13,3,7,16,12,16,15,19,21,16,19,18,20,19,20,23,17,17,25,12,24,19,11,10,14,8,9,6,7,4,9,680,Kyaukhtu(ST),MMR009025
 Yes - a lot of difficulty,1,-,-,-,1,-,1,1,-,-,-,2,1,-,-,-,-,-,-,1,-,-,-,-,1,-,-,2,-,-,-,1,-,-,-,1,-,-,-,1,-,1,-,-,1,1,-,-,1,1,2,3,-,1,2,-,-,-,1,1,1,2,-,-,1,3,2,1,-,-,2,1,3,3,5,4,3,3,4,3,4,4,2,3,1,1,2,2,3,4,4,100,Kyaukhtu(ST),MMR009025
 Yes - cannot hear at all,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,1,1,-,-,1,-,-,-,-,-,1,1,-,-,1,-,-,1,1,-,1,-,-,1,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,2,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,2,1,-,1,2,2,-,1,1,1,-,-,-,-,2,33,Kyaukhtu(ST),MMR009025
 Total,380,404,386,433,512,418,470,518,563,587,520,518,528,540,492,470,508,446,412,392,460,366,374,379,435,431,431,453,507,478,536,473,525,501,407,595,491,491,512,446,588,510,557,593,504,596,514,478,499,476,535,409,497,481,452,453,375,371,336,311,357,260,293,317,285,280,241,234,179,172,173,134,182,145,143,183,122,124,118,82,89,70,49,52,64,52,33,20,22,17,50,32865,Kyaukhtu(ST),MMR009025
